年月,HHI,Gini,Entropy
2018/04,0.09855034,0.3876345431789737,1.8185339540879633
2018/05,0.0906742,0.3010633156114066,1.9217973607218346
2018/06,0.08882246,0.30320466132556456,1.919412205300206
2018/07,0.08909065000000001,0.3275213463680238,1.8833010446239293
2018/08,0.09562700000000002,0.32667946257197694,1.9158323992451205
2018/09,0.09861311,0.3321501135412932,1.913805714254165
2018/10,0.09877806999999998,0.3248781067903437,1.9234443470131617
2018/11,0.09526281,0.32380779910660384,1.9103795827533785
2018/12,0.09596576,0.3326783114992721,1.8979924757123026
2019/01,0.09416295000000001,0.3241450151057402,1.9119417759161998
2019/02,0.09581203999999997,0.3297421065316943,1.9102852554052305
2019/03,0.0953524,0.3301132257287402,1.9133216738339283
2019/04,0.09656983000000001,0.3317498496692724,1.9127775614478644
2019/05,0.09144857,0.3151518818830934,1.9191276177010401
2019/06,0.08822164000000003,0.31495442227149545,1.9019354647176712
2019/07,0.08608568,0.32269035532994933,1.859079999236956
2019/08,0.09156400999999999,0.3311100111372355,1.8831638129917252
2019/09,0.09417797,0.3356923831718387,1.8880720598330862
2019/10,0.09770592999999998,0.34335970785149106,1.8897073952014667
2019/11,0.09822051999999999,0.3466943156867529,1.88488036335854
2019/12,0.10149153999999999,0.3645003664793551,1.8653893204993623
2020/01,0.10053183999999998,0.35637880274779193,1.8655888605726443
2020/02,0.10237584999999999,0.359668914776211,1.859597524428986
2020/03,0.10289094,0.3641926763332514,1.8546299273782498
2020/04,0.10103996,0.3666256157635467,1.854361781859006
2020/05,0.08666813000000001,0.33408774813503583,1.8640600391724211
2020/06,0.09075240999999998,0.3422792736380714,1.8636018957528806
2020/07,0.10235418000000002,0.4034871794871795,1.7675800167474547
2020/08,0.10295170999999999,0.40169924619905456,1.7748990998174519
2020/09,0.10889286000000002,0.4094987468671679,1.7844486283823486
2020/10,0.11278800000000001,0.41777888446215156,1.7779428421861507
2020/11,0.11304120000000001,0.4085227272727273,1.7962274547185348
2020/12,0.11389634999999998,0.41343615052436766,1.7944748968500654
2021/01,0.12484172,0.4381387311774869,1.7487850382144723
2021/02,0.12047253000000002,0.42366449711408566,1.7773331865465256
2021/03,0.11890926999999998,0.4252669039145907,1.7799556215701506
2021/04,0.12882932,0.42830278505117825,1.798385774822263
2021/05,0.11856465000000001,0.44115632819702366,1.66866112891025
2021/06,0.11882574000000001,0.44031028135682365,1.672212721181199
2021/07,0.11407735,0.42990815919073605,1.6712458701538395
2021/08,0.12344045999999999,0.4495554393305438,1.666193827173887
2021/09,0.11995406999999998,0.45162681301450414,1.6752249903779868
2021/10,0.12208952,0.4611183694800105,1.6651633813747804
2021/11,0.12035595,0.4675946694814619,1.6490118243342569
2021/12,0.11950953,0.45965990843688687,1.6645115790515128
2022/01,0.12923925,0.4756569486207348,1.6331906234896383
2022/02,0.12380439,0.4721408785120696,1.634695271416988
2022/03,0.12287153,0.4703073034455236,1.6300154728104825
2022/04,0.12065937000000003,0.4611398277004638,1.6466934361616778
2022/05,0.11269368999999997,0.4268171734307712,1.7037643656547394
2022/06,0.10519107999999999,0.4046052631578948,1.7259127001681376
2022/07,0.10696612999999999,0.42482019269914517,1.6639204200899127
2022/08,0.10631285999999998,0.4230643402399128,1.6596616789883893
2022/09,0.10261445999999999,0.41149580741141467,1.6888067204326973
2022/10,0.09735001999999998,0.4006760411032991,1.7071245182698374
2022/11,0.10727935999999999,0.4175364238410596,1.7023815268023796
2022/12,0.10299793,0.40207025510885536,1.7097197665085697
2023/01,0.11257118,0.41058270185523915,1.712166166365817
2023/02,0.10717740999999999,0.4003295978905734,1.7173091172848265
2023/03,0.11035241,0.41837973347407303,1.698700801372057
2023/04,0.10451711999999999,0.4036105910671302,1.703278607735106
2023/05,0.11396704999999999,0.4518180616157609,1.6685549796131316
2023/06,0.11216641999999998,0.4542709466811751,1.6312296145599925
2023/07,0.11381625,0.44788789057261635,1.651015805772846
2023/08,0.11699161,0.4514167886124786,1.6505366496432157
2023/09,0.11165141,0.4450917369760278,1.6568444074471183
2023/10,0.11835239,0.4625215203284334,1.6424302006254197
2023/11,0.11631058000000002,0.4532270916334662,1.6472431886775907
2023/12,0.11601543000000002,0.45199999999999985,1.6460738180757706
2024/01,0.12569439999999998,0.4769230769230769,1.6102708977939066
2024/02,0.13005522,0.48532910388580497,1.5944457324257608
2024/03,0.14024123000000002,0.5052375312541123,1.5616777607475865
2024/04,0.13896117,0.4962053867586572,1.5651237792768922
2024/05,0.11848127,0.45597044996642033,1.6328787707741104
2024/06,0.13014286,0.47096945551128816,1.6145735765705773
2024/07,0.13180263999999997,0.47935483870967743,1.588423408366025
2024/08,0.13023128000000003,0.466825145272055,1.6241152144270392
2024/09,0.13698747999999997,0.46999474513925377,1.6127819895400246
2024/10,0.14556734,0.46827802456232037,1.6032336319116245
2024/11,0.11381793,0.4361944859432296,1.6421386731019811
2024/12,0.12208573999999998,0.4408125331917153,1.653864862508207
2025/01,0.12936556000000002,0.4519799366420275,1.6399146420304604
2025/02,0.11558856999999999,0.43034879059200853,1.6650452546047259
