年月,HHI,Gini,Entropy
2016/02,0.3440058900000001,0.6653404281049704,1.182138427448153
2016/03,0.36002783999999993,0.6741772760028826,1.1544912295445997
2016/04,0.35945673999999994,0.6753861003861005,1.146011405805505
2016/05,0.36372471999999995,0.6778714182518661,1.1402524634281117
2016/06,0.3459397799999999,0.680812082198564,1.1247597987394462
2016/07,0.36022651000000006,0.6797637891148179,1.1248634734150047
2016/08,0.37007911,0.6883920998424815,1.106883980875881
2016/09,0.37947703,0.6945377643504532,1.0881902605414262
2016/10,0.39104490999999997,0.6975764847030594,1.0747428646251442
2016/11,0.40612575000000006,0.6988384496859072,1.064909794818525
2016/12,0.3993207000000001,0.6952017187873001,1.0678740591781757
2017/01,0.3950710599999999,0.6923021582733813,1.0699601022539946
2017/02,0.39279390000000003,0.6920373027259684,1.0810490620889903
2017/03,0.3899389,0.6903256704980844,1.0859298960691472
2017/04,0.3990035799999999,0.6914822745657864,1.0779135937907784
2017/05,0.39863068000000007,0.6966531197704997,1.0662104960180798
2017/06,0.36540014,0.688332511100148,1.0832913014291516
2017/07,0.38409359,0.6981789486463519,1.066404096809554
2017/08,0.38610811,0.7019049945048236,1.0471944561727602
2017/09,0.3878158099999999,0.7067048640741193,1.0436292689580593
2017/10,0.40905252999999997,0.722975745142995,1.0047318662737483
2017/11,0.39146866,0.7158985613265058,1.0286976368764669
2017/12,0.39731961999999993,0.7191931540342298,1.0093342533239011
2018/01,0.41251284,0.7259241245136187,0.9818621778107035
2018/02,0.41218047,0.7258526520208763,0.9859863451004517
2018/03,0.40319644,0.7244897959183673,1.0041144510848627
2018/04,0.40264465,0.7268177981430122,1.017937524884463
2018/05,0.3955301599999999,0.7243408203125,1.0125885354487485
2018/06,0.37827393000000004,0.723177570093458,1.0123859878125248
2018/07,0.40183076,0.7360418743768694,0.9519303994717861
2018/08,0.4166971200000001,0.7422068283028203,0.9288829803329367
2018/09,0.4686991800000001,0.7484691474328781,0.9102171375330396
2018/10,0.4727327900000001,0.7500058830450641,0.901514822192365
2018/11,0.45334587000000004,0.7428418421992146,0.9243077017147889
2018/12,0.4619038100000001,0.7471216617210683,0.9079612559157589
2019/01,0.4415776599999999,0.7386880536270051,0.9409197163602281
2019/02,0.45257381,0.7472549720138145,0.9200831375226518
2019/03,0.44957669000000006,0.7455055509132148,0.9231857959436651
2019/04,0.4303529100000001,0.7459904796777737,0.9202920173844973
2019/05,0.44248683000000005,0.7430394846713588,0.9398998508648855
2019/06,0.4308910799999999,0.7394844615755239,0.9482389499021239
2019/07,0.45697084,0.7526991676575505,0.9088159636338575
2019/08,0.4582077400000001,0.750670115212791,0.9278856477563904
2019/09,0.46081303999999984,0.7549929010884997,0.9062123574155952
2019/10,0.48490054000000016,0.7594075445498728,0.896443612139725
2019/11,0.48454154000000005,0.754555940023068,0.9078751197379676
2019/12,0.49170436999999995,0.7612193154316007,0.890091064222861
2020/01,0.49509152999999995,0.7616097278517662,0.8734152552903148
2020/02,0.5022155799999999,0.7649236464599722,0.8590752366880668
2020/03,0.48829224,0.7590316573556797,0.880210142752239
2020/04,0.4823705900000001,0.7572058994309604,0.8961525503316343
2020/05,0.4626832899999999,0.7477333644097425,0.9343680879913296
2020/06,0.45896596999999995,0.7502611723737667,0.9430528300271769
2020/07,0.51689828,0.769438202247191,0.8762473353006217
2020/08,0.5430806,0.7753139013452914,0.8277037249299681
2020/09,0.5313028,0.7735637342908438,0.8512704036140173
2020/10,0.5289964600000001,0.7738180196253345,0.8660628949812804
2020/11,0.53211408,0.7755288354486751,0.864196853316791
2020/12,0.5302871400000002,0.7742468199062709,0.8649279634177106
2021/01,0.5423273300000001,0.778141895619552,0.8591809258124147
2021/02,0.53178703,0.7735863671572425,0.8797751031437198
2021/03,0.35662130000000003,0.7117160913952357,1.1074074630219635
2021/04,0.3415280500000001,0.7052547965293903,1.134631058270838
2021/05,0.35867878000000003,0.7148599269183922,1.0979576559646782
2021/06,0.35999475000000003,0.7146181020830795,1.0954753111326327
2021/07,0.35377783000000007,0.7081957186544342,1.1072152816509384
2021/08,0.3734474899999999,0.7201670499939474,1.0753053310037761
2021/09,0.36494444,0.7201170446232626,1.0795725057616732
2021/10,0.3648694699999999,0.7216746352825794,1.0684801981359282
2021/11,0.35269307,0.7142733883890052,1.0907718230907875
2021/12,0.34452631,0.7121032481165864,1.1051503314008924
2022/01,0.37265793,0.7288717760664956,1.0511406611725973
2022/02,0.35845463000000005,0.7211304026597709,1.0736393843517458
2022/03,0.35625908,0.7194141012909633,1.0670936502421773
2022/04,0.35017417999999995,0.7161442786069652,1.078011220510945
2022/05,0.34924788,0.7193596425912137,1.080234130083864
2022/06,0.34525165,0.7246894994354536,1.065354254923223
2022/07,0.35867444000000015,0.7297867063492063,1.054244751058879
2022/08,0.35700832000000005,0.7315671641791045,1.050818336516788
2022/09,0.33790698,0.7247298316159839,1.078871048527927
2022/10,0.31673739,0.7106750788643532,1.126769377719026
2022/11,0.3441801900000001,0.7185300335779132,1.0885035822852507
2022/12,0.33556987,0.7147990484537373,1.0989084306640744
2023/01,0.35827608999999994,0.7224391449400717,1.0682011430786094
2023/02,0.34134405999999995,0.715184164369832,1.0860247434156651
2023/03,0.3401241999999999,0.7146970455683526,1.0901213736406268
2023/04,0.34195597,0.7140092396054438,1.0921491664716303
2023/05,0.34743883,0.7136006974716651,1.0859047855219934
2023/06,0.35569473,0.7309153057349032,1.0243342647140372
2023/07,0.33435021000000004,0.7043671448521011,1.0886214729648025
2023/08,0.33285417000000006,0.702809770915074,1.0981280371707527
