年月,HHI,Gini,Entropy
2016/02,0.07742776999999998,0.5160015573291805,1.2184926559275233
2016/03,0.08242532,0.5268451242829828,1.2190377033520998
2016/04,0.07879824999999999,0.5112459079530136,1.2289359839566056
2016/05,0.07907209,0.5143384495822809,1.2149082829546167
2016/06,0.07886409999999999,0.5214313648807197,1.20570383212957
2016/07,0.08116762999999998,0.5270301850048685,1.1997567625496266
2016/08,0.08311352000000002,0.5268518518518518,1.2051755865566869
2016/09,0.08483332000000002,0.5316563467492261,1.1934681924489507
2016/10,0.08749625,0.5347012788700134,1.1989440467544763
2016/11,0.08605593,0.5225726771803154,1.2149308388624132
2016/12,0.08493800000000001,0.5198174210726513,1.217702519895358
2017/01,0.08464422999999997,0.5185940179081729,1.2179718989612938
2017/02,0.08697472999999999,0.5208122777465843,1.2308653673525447
2017/03,0.08616423000000002,0.5258695243466818,1.2264643012496292
2017/04,0.08955071,0.5320960295475531,1.2343383799189032
2017/05,0.09225272000000004,0.540972733971997,1.2241732409582626
2017/06,0.09079416,0.53924375917768,1.2316675897514207
2017/07,0.09526030000000002,0.5492942453854506,1.2323699914360267
2017/08,0.09308724,0.5463334549434513,1.2312273573519301
2017/09,0.09838505999999998,0.5477199281867144,1.236602844886574
2017/10,0.11305892999999996,0.567068342227578,1.2394861389566745
2017/11,0.10515382000000001,0.5520339582596392,1.235327791719552
2017/12,0.10647945000000002,0.5516681534344335,1.218535064209596
2018/01,0.11285686,0.5598932384341637,1.1993539660332417
2018/02,0.11123167000000002,0.5564605239707717,1.2049629840359135
2018/03,0.11003146999999998,0.560519247985676,1.2022668525606333
2018/04,0.10034776,0.5394314868804665,1.219069085138005
2018/05,0.09378428,0.522708870077291,1.2312467170179882
2018/06,0.08721654999999999,0.5055004677268475,1.2382921323490064
2018/07,0.09982818999999998,0.5377871714758317,1.208674398009126
2018/08,0.10546651000000001,0.5468504655833486,1.1956772340804387
2018/09,0.11094611000000001,0.5534628530311207,1.1960732885923187
2018/10,0.10971103000000003,0.543936922240348,1.1940169219701189
2018/11,0.10407131999999998,0.5373189751206833,1.182831718674142
2018/12,0.10745056999999997,0.5411430664956952,1.1892725006288305
2019/01,0.10506412,0.5321205439176774,1.195292723685558
2019/02,0.10941192999999999,0.5402628216827888,1.187429065124446
2019/03,0.11002078000000003,0.5426384839650147,1.1876036309937543
2019/04,0.11316213,0.5543881780500991,1.1875545523706716
2019/05,0.10651342000000001,0.5324561403508772,1.199061228945462
2019/06,0.10289128,0.5358364312267658,1.1873291026549322
2019/07,0.11407002999999999,0.5596735741793509,1.1593650107545999
2019/08,0.11725056,0.5693289569657185,1.154753791672155
2019/09,0.12151551000000001,0.5753307957223128,1.1472480908158564
2019/10,0.13032376999999998,0.5896747822996268,1.1410394700089876
2019/11,0.13571298999999998,0.5949660337920223,1.1499104719383502
2019/12,0.14294381,0.6061843238587425,1.1395768560780466
2020/01,0.14438215000000001,0.603676851372346,1.1325786979726744
2020/02,0.14548484,0.6016229281767955,1.1290242729819546
2020/03,0.14690019999999998,0.6040123456790123,1.134700367330655
2020/04,0.14443937000000004,0.6038468173193031,1.1336386991951009
2020/05,0.13721193999999998,0.6033684210526316,1.1322134979434033
2020/06,0.13733314000000002,0.6107466852756456,1.1361791085999138
2020/07,0.18796917000000002,0.6633165010588045,1.0622326805686026
2020/08,0.19586848000000004,0.6736052202283849,1.0328399206211205
2020/09,0.20081248000000007,0.6776129032258065,1.0340655726471115
2020/10,0.20011430999999996,0.6784877187349495,1.0426440318981367
2020/11,0.20330763999999996,0.6813081115742226,1.0355832214791825
2020/12,0.20931286000000007,0.683011705156596,1.0393857269759181
2021/01,0.23590768000000004,0.7017173847544441,1.0336974837223327
2021/02,0.22842511000000001,0.6973455377574371,1.0363022521217071
2021/03,0.20796574999999998,0.6839450257691707,1.0601457450127811
2021/04,0.19625283000000002,0.6739529002686897,1.079549216317295
2021/05,0.19992780000000002,0.6722750316856781,1.0671392454079218
2021/06,0.19243938000000005,0.6663770913770913,1.0681581593977525
2021/07,0.19000668,0.6668286362163913,1.0647077429539529
2021/08,0.19799395000000003,0.6700207966725323,1.0602499802359762
2021/09,0.19529343,0.6628484945037438,1.0780362430082067
2021/10,0.20017284999999996,0.670837971060582,1.0626396470515265
2021/11,0.19392423000000006,0.6694529119204236,1.0674687124439508
2021/12,0.18810586999999995,0.66759722446345,1.0754531335403237
2022/01,0.20677488000000002,0.6729467084639499,1.0654080861630728
2022/02,0.19246666999999995,0.6659014288007706,1.0706489156712364
2022/03,0.18923948,0.6558576051779935,1.0733232098366017
2022/04,0.17909258,0.6435452162516383,1.088870234437183
2022/05,0.18329015,0.6619609772093786,1.0661854067973144
2022/06,0.17086133000000003,0.6488333053550445,1.0727794589268171
2022/07,0.18575713000000002,0.6675373747330375,1.0542144623964975
2022/08,0.18753491999999997,0.6632931988285063,1.0660673995605818
2022/09,0.17006422000000004,0.6515891602542657,1.0808288341994545
2022/10,0.15944417,0.637934508816121,1.1131992480403812
2022/11,0.17980945,0.6567984254551419,1.0806094585665698
2022/12,0.17073315999999994,0.6511356045424181,1.0827002848581322
2023/01,0.19236315000000004,0.6671463217461601,1.0616247169075903
2023/02,0.18284192,0.6624136797106215,1.065637546254522
2023/03,0.18875208,0.6693107932379714,1.062644649987545
2023/04,0.17885665,0.6573624194348041,1.0721076416328563
2023/05,0.18764875,0.666770440766836,1.0545709733545319
2023/06,0.18755429,0.6721845543244584,1.0380575853111829
2023/07,0.17940215,0.6550871369294606,1.0653221485898583
2023/08,0.18087801999999997,0.6546082949308756,1.0741717642077595
2023/09,0.17264611000000002,0.6479579929988332,1.0816760072071845
2023/10,0.18160442999999998,0.6544872846595571,1.074970448175213
2023/11,0.17963489000000002,0.6586218320357793,1.064190874054525
2023/12,0.17750782,0.6587512454334108,1.0666764178992634
2024/01,0.19406311,0.6713265140444877,1.0474673732709805
2024/02,0.20744595000000005,0.6832935560859188,1.0340895921182598
2024/03,0.22259812000000004,0.6847091075236065,1.0607665036529381
2024/04,0.23084536000000005,0.6924878345498783,1.0371881041931343
2024/05,0.22731306,0.6862827856496835,1.0622195292625645
2024/06,0.25034765,0.6988407477177221,1.0587672454326693
2024/07,0.25264654,0.6998836532867946,1.0479567250883668
2024/08,0.25516477,0.7020696691444396,1.0369560866473335
2024/09,0.26289431999999996,0.70439179427911,1.030722434272917
2024/10,0.27687249,0.7109090909090909,1.0327694454240657
2024/11,0.27150439,0.7097477554510474,1.0285470636611678
2024/12,0.28613347,0.7145725115821986,1.0150520239120886
2025/01,0.30308303,0.7230865397971941,0.9872148371041761
2025/02,0.2752892099999999,0.7115532734274711,1.016214761559396
