0051 元大中型100--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/12,2615,萬海,347,1.52,"28,115",0.01,-2.2892,TW0002615002
2024/12,2618,長榮航,663,1.59,"29,410",0.01,6.7389,TW0002618006
2024/12,2633,台灣高鐵,519,0.78,"14,428",0.01,-1.5929,TW0002633005
2024/12,2646,星宇航空,127,0.19,"3,514",0,0.3634,TW0002646007
2024/12,2801,彰銀,"1,731",1.67,"30,890",0.02,1.4205,TW0002801008
2024/12,2809,京城銀,230,0.63,"11,653",0.02,4.752,TW0002809001
2024/12,2812,台中銀,927,0.94,"17,387",0.02,0,TW0002812005
2024/12,2834,臺企銀,"1,495",1.2,"22,196",0.02,0.3376,TW0002834009
2024/12,2845,遠東銀,575,0.41,"7,584",0.01,-2.583,TW0002845005
2024/12,2888,新光金,"4,013",2.56,"47,352",0.02,2.1644,TW0002888005
2024/12,2915,潤泰全,158,0.62,"11,468",0.01,-6.4599,TW0002915006
2024/12,3005,神基,96,0.55,"10,173",0.02,1.4354,TW0003005005
2024/12,3023,信邦,52,0.73,"13,503",0.02,2.5441,TW0003023008
2024/12,3035,智原,54,0.71,"13,133",0.02,8.5584,TW0003035002
2024/12,3036,文曄,141,0.84,"15,537",0.01,-0.0001,TW0003036000
2024/12,3044,健鼎,121,1.29,"23,861",0.02,4.4974,TW0003044004
2024/12,3406,玉晶光,21,0.57,"10,543",0.02,13.8044,TW0003406005
2024/12,3443,創意,22,1.61,"29,780",0.02,14.2856,TW0003443008
2024/12,3481,群創,"1,830",1.42,"26,266",0.02,-5.2805,TW0003481008
2024/12,3533,嘉澤,18,1.9,"35,144",0.02,9.2179,TW0003533006
2024/12,3653,健策,25,2.1,"38,843",0.02,10.1085,TW0003653002
2024/12,3665,貿聯-KY,41,1.37,"25,341",0.02,-5.4097,KYG114741062
