0055 元大MSCI金融--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/09,2881,富邦金,"3,065",13.44,"277,080",0.02,3.2861,TW0002881000
2024/09,2882,國泰金,"3,568",11.51,"237,291",0.02,4.7244,TW0002882008
2024/09,2883,凱基金,"5,985",4.79,"98,751",0.04,2.4846,TW0002883006
2024/09,2884,玉山金,"5,380",7.32,"150,910",0.03,-0.532,TW0002884004
2024/09,2885,元大金,"3,876",5.96,"122,872",0.03,-0.627,TW0002885001
2024/09,2886,兆豐金,"4,443",8.47,"174,618",0.03,0.8987,TW0002886009
2024/09,2887,台新金,"4,370",3.9,"80,403",0.03,-0.5406,TW0002887007
2024/09,2888,新光金,"5,321",3.11,"64,116",0.03,-6.5891,TW0002888005
2024/09,2890,永豐金,"4,038",4.75,"97,927",0.03,1.0419,TW0002890001
2024/09,2891,中信金,"5,873",9.8,"202,038",0.03,5.3599,TW0002891009
2024/09,2892,第一金,"4,198",5.58,"115,038",0.03,0.5507,TW0002892007
2024/09,5871,中租-KY,562,4.46,"91,948",0.03,12.5522,KYG202881093
2024/09,5876,上海商銀,"1,442",2.7,"55,663",0.03,-4.0992,TW0005876007
2024/09,5880,合庫金,"3,988",5.01,"103,287",0.03,0,TW0005880009
2024/09,M2800,金融業(合計),,94.51,"1,948,428",,1.4469,
2024/09,M9900,其他,,4.46,"91,948",,1.0401,
2024/09,MTSE,國內上市,,98.97,"2,040,376",,-0.1954,
2024/09,TT99,基金總規模,,,"2,061,611",,,
2024/08,2881,富邦金,"2,870",13.13,"263,794",0.02,4.1951,TW0002881000
2024/08,2882,國泰金,"3,505",11.08,"222,588",0.02,1.7626,TW0002882008
2024/08,2883,凱基金,"5,879",4.71,"94,649",0.04,-0.0001,TW0002883006
2024/08,2884,玉山金,"5,287",7.42,"149,082",0.03,6.2147,TW0002884004
2024/08,2885,元大金,"3,806",6.04,"121,420",0.03,-0.7987,TW0002885001
2024/08,2886,兆豐金,"4,363",8.46,"169,922",0.03,-3.5832,TW0002886009
2024/08,2890,永豐金,"3,964",4.73,"95,133",0.03,-4.7627,TW0002890001
2024/08,2891,中信金,"5,771",9.38,"188,419",0.03,-8.0283,TW0002891009
2024/08,2892,第一金,"4,125",5.59,"112,409",0.03,-1.3804,TW0002892007
2024/08,5880,合庫金,"3,917",5.05,"101,457",0.03,2.2636,TW0005880009
2024/08,M2800,金融業(合計),,75.59,"1,518,873",,-1.1415,
2024/08,MTSE,國內上市,,75.59,"1,518,873",,0.3097,
2024/08,TT99,基金總規模,,,"2,009,287",,,
2024/07,2881,富邦金,"2,968",12.26,"261,747",0.02,14.4526,TW0002881000
2024/07,2882,國泰金,"3,621",10.59,"225,967",0.02,9.4035,TW0002882008
2024/07,2883,凱基金,"6,073",4.58,"97,779",0.04,10.205,TW0002883006
2024/07,2884,玉山金,"5,466",6.8,"145,113",0.03,-1.0091,TW0002884004
2024/07,2885,元大金,"3,856",5.93,"126,487",0.03,2.3404,TW0002885001
2024/07,2886,兆豐金,"4,376",8.86,"189,025",0.03,6.9308,TW0002886009
2024/07,2890,永豐金,"3,996",4.98,"106,285",0.03,4.7245,TW0002890001
2024/07,2891,中信金,"6,708",11.16,"238,124",0.03,-1.7243,TW0002891009
2024/07,2892,第一金,"4,139",5.69,"121,494",0.03,4.4482,TW0002892007
2024/07,5880,合庫金,"3,911",4.92,"105,020",0.03,3.2692,TW0005880009
2024/07,M2800,金融業(合計),,75.76,"1,617,040",,3.2236,
2024/07,MTSE,國內上市,,75.76,"1,617,040",,-3.6162,
2024/07,TT99,基金總規模,,,"2,134,303",,,
2024/06,2801,彰銀,"1,903",1.87,"35,118",0.02,1.3735,TW0002801008
2024/06,2834,臺企銀,"2,157",2.09,"39,249",0.03,7.6922,TW0002834009
2024/06,2880,華南金,"3,109",4.37,"82,066",0.02,5.6,TW0002880002
2024/06,2881,富邦金,"2,738",11.56,"217,090",0.02,8.0382,TW0002881000
2024/06,2882,國泰金,"3,342",10.5,"197,184",0.02,4.9822,TW0002882008
2024/06,2883,凱基金,"5,609",4.51,"84,695",0.03,7.0922,TW0002883006
2024/06,2884,玉山金,"4,940",7.51,"141,034",0.03,-0.1749,TW0002884004
2024/06,2885,元大金,"3,557",6.07,"113,991",0.03,4.7724,TW0002885001
2024/06,2886,兆豐金,"4,039",8.69,"163,193",0.03,3.4572,TW0002886009
2024/06,2887,台新金,"3,935",3.95,"74,179",0.03,2.4456,TW0002887007
2024/06,2888,新光金,"4,619",2.42,"45,446",0.03,4.1269,TW0002888005
2024/06,2890,永豐金,"3,689",4.99,"93,709",0.03,10.1951,TW0002890001
2024/06,2891,中信金,"6,187",12.47,"234,180",0.03,6.9211,TW0002891009
2024/06,2892,第一金,"3,823",5.72,"107,418",0.03,2.1817,TW0002892007
2024/06,5871,中租-KY,502,4.1,"76,996",0.03,0.9867,KYG202881093
2024/06,5876,上海商銀,"1,350",3.31,"62,160",0.03,-0.0001,TW0005876007
2024/06,5880,合庫金,"3,611",5,"93,897",0.02,1.7614,TW0005880009
2024/06,M2800,金融業(合計),,95.03,"1,784,611",,4.3641,
2024/06,M9900,其他,,4.1,"76,996",,1.3954,
2024/06,MTSE,國內上市,,99.13,"1,861,606",,8.7752,
2024/06,TT99,基金總規模,,,"1,877,944",,,
2024/05,2881,富邦金,"2,733",11.16,"200,571",0.02,6.2229,TW0002881000
2024/05,2882,國泰金,"3,335",10.43,"187,421",0.02,11.287,TW0002882008
2024/05,2883,凱基金,"5,593",4.39,"78,866",0.03,3.2966,TW0002883006
2024/05,2884,玉山金,"4,932",7.85,"141,049",0.03,4.3795,TW0002884004
2024/05,2885,元大金,"3,551",6.26,"112,400",0.03,3.2627,TW0002885001
2024/05,2886,兆豐金,"4,029",8.76,"157,350",0.03,-2.3751,TW0002886009
2024/05,2890,永豐金,"3,679",4.72,"84,801",0.03,5.0115,TW0002890001
2024/05,2891,中信金,"6,177",12.17,"218,675",0.03,3.8124,TW0002891009
2024/05,2892,第一金,"3,812",5.83,"104,836",0.03,0.5483,TW0002892007
2024/05,5880,合庫金,"3,602",5.12,"92,038",0.02,-2.4807,TW0005880009
2024/05,M2800,金融業(合計),,76.69,"1,378,008",,3.7046,
2024/05,MTSE,國內上市,,76.69,"1,378,008",,3.8128,
2024/05,TT99,基金總規模,,,"1,796,874",,,
2024/04,2881,富邦金,"2,915",10.8,"201,429",0.02,-0.8611,TW0002881000
2024/04,2882,國泰金,"3,556",9.63,"179,602",0.02,3.8024,TW0002882008
2024/04,2884,玉山金,"5,262",7.73,"144,189",0.03,0.5503,TW0002884004
2024/04,2885,元大金,"3,789",6.23,"116,140",0.03,0.8225,TW0002885001
2024/04,2886,兆豐金,"4,297",9.21,"171,888",0.03,-1.3566,TW0002886009
2024/04,2890,永豐金,"3,927",4.62,"86,208",0.03,1.3858,TW0002890001
2024/04,2891,中信金,"6,588",12.04,"224,639",0.03,3.177,TW0002891009
2024/04,2892,第一金,"4,068",5.96,"111,271",0.03,-1.2635,TW0002892007
2024/04,5871,中租-KY,573,5.29,"98,785",0.04,0.2907,KYG202881093
2024/04,5880,合庫金,"3,844",5.4,"100,700",0.03,-0.0002,TW0005880009
2024/04,M2800,金融業(合計),,71.61,"1,336,068",,1.279,
2024/04,M9900,其他,,5.29,"98,785",,3.506,
2024/04,MTSE,國內上市,,76.91,"1,434,854",,0.5034,
2024/04,TT99,基金總規模,,,"1,865,688",,,
2024/03,2801,彰銀,"1,901",2,"34,779",0.02,2.809,TW0002801008
2024/03,2834,臺企銀,"2,154",2,"34,779",0.03,15.3573,TW0002834009
2024/03,2880,華南金,"3,102",4.13,"71,819",0.02,5.2272,TW0002880002
2024/03,2881,富邦金,"2,734",10.96,"190,590",0.02,2.5,TW0002881000
2024/03,2882,國泰金,"3,335",9.33,"162,245",0.02,7.9909,TW0002882008
2024/03,2883,凱基金,"5,597",4.49,"78,079",0.03,11.1556,TW0002883006
2024/03,2884,玉山金,"4,933",7.73,"134,422",0.03,7.9209,TW0002884004
2024/03,2885,元大金,"3,552",6.21,"107,989",0.03,10.7469,TW0002885001
2024/03,2886,兆豐金,"4,031",9.4,"163,462",0.03,4.7803,TW0002886009
2024/03,2887,台新金,"3,932",4.07,"70,776",0.03,3.4483,TW0002887007
2024/03,2888,新光金,"4,590",2.13,"37,040",0.03,-2.6539,TW0002888005
2024/03,2890,永豐金,"3,687",4.59,"79,818",0.03,7.7114,TW0002890001
2024/03,2891,中信金,"6,177",11.74,"204,154",0.03,12.415,TW0002891009
2024/03,2892,第一金,"3,817",6.08,"105,729",0.03,2.2142,TW0002892007
2024/03,5871,中租-KY,537,5.31,"92,339",0.03,-1.4328,KYG202881093
2024/03,5876,上海商銀,"1,345",3.74,"65,037",0.03,7.4444,TW0005876007
2024/03,5880,合庫金,"3,604",5.43,"94,426",0.02,0.9634,TW0005880009
2024/03,M2800,金融業(合計),,94.03,"1,635,144",,6.3452,
2024/03,M9900,其他,,5.31,"92,339",,-1.1667,
2024/03,MTSE,國內上市,,99.34,"1,727,483",,6.9999,
2024/03,TT99,基金總規模,,,"1,738,960",,,
2024/02,2881,富邦金,"2,734",11.32,"185,882",0.02,5.4263,TW0002881000
2024/02,2882,國泰金,"3,335",9.15,"150,235",0.02,2.0385,TW0002882008
2024/02,2884,玉山金,"4,935",7.59,"124,601",0.03,2.0202,TW0002884004
2024/02,2885,元大金,"3,553",5.94,"97,538",0.03,1.4789,TW0002885001
2024/02,2886,兆豐金,"4,029",9.5,"155,938",0.03,2.7889,TW0002886009
2024/02,2890,永豐金,"3,683",4.51,"74,028",0.03,4.6874,TW0002890001
2024/02,2891,中信金,"6,170",11.05,"181,403",0.03,3.3392,TW0002891009
2024/02,2892,第一金,"3,815",6.3,"103,391",0.03,1.8796,TW0002892007
2024/02,5871,中租-KY,537,5.71,"93,711",0.03,0.2874,KYG202881093
2024/02,5880,合庫金,"3,604",5.7,"93,529",0.02,1.9647,TW0005880009
2024/02,M2800,金融業(合計),,71.07,"1,166,546",,2.8429,
2024/02,M9900,其他,,5.71,"93,711",,1.6335,
2024/02,MTSE,國內上市,,76.78,"1,260,257",,6.0213,
2024/02,TT99,基金總規模,,,"1,641,483",,,
2024/01,2881,富邦金,"2,837",11.03,"182,958",0.02,-0.4629,TW0002881000
2024/01,2882,國泰金,"3,463",9.22,"152,900",0.02,-3.4972,TW0002882008
2024/01,2884,玉山金,"5,120",7.64,"126,722",0.03,-4.07,TW0002884004
2024/01,2885,元大金,"3,687",6.01,"99,723",0.03,-1.9927,TW0002885001
2024/01,2886,兆豐金,"4,168",9.46,"156,919",0.03,-3.9541,TW0002886009
2024/01,2890,永豐金,"3,821",4.42,"73,364",0.03,-2.538,TW0002890001
2024/01,2891,中信金,"6,401",10.98,"182,113",0.03,0.3527,TW0002891009
2024/01,2892,第一金,"3,958",6.35,"105,286",0.03,-2.9193,TW0002892007
2024/01,5871,中租-KY,557,5.84,"96,895",0.03,-9.8446,KYG202881093
2024/01,5880,合庫金,"3,739",5.74,"95,168",0.03,-4.6815,TW0005880009
2024/01,M2800,金融業(合計),,70.82,"1,175,153",,-2.7609,
2024/01,M9900,其他,,5.84,"96,895",,-5.4207,
2024/01,MTSE,國內上市,,76.66,"1,272,048",,-0.2299,
2024/01,TT99,基金總規模,,,"1,659,251",,,
2023/12,2801,彰銀,"1,990",2.06,"35,615",0.02,0.5619,TW0002801008
2023/12,2834,臺企銀,"2,259",1.79,"30,947",0.03,1.4816,TW0002834009
2023/12,2880,華南金,"3,241",4.19,"72,439",0.02,0.4494,TW0002880002
2023/12,2881,富邦金,"2,849",10.68,"184,642",0.02,0.6211,TW0002881000
2023/12,2882,國泰金,"3,488",9.23,"159,574",0.02,-1.6128,TW0002882008
2023/12,2883,凱基金,"5,855",4.25,"73,477",0.03,-1.1811,TW0002883006
2023/12,2884,玉山金,"5,160",7.7,"133,122",0.03,0.7811,TW0002884004
2023/12,2885,元大金,"3,715",5.93,"102,521",0.03,6.1539,TW0002885001
2023/12,2886,兆豐金,"4,199",9.52,"164,587",0.03,-0.4469,TW0002886009
2023/12,2887,台新金,"4,107",4.3,"74,341",0.03,-1.0928,TW0002887007
2023/12,2888,新光金,"4,806",2.46,"42,530",0.03,-1.7754,TW0002888005
2023/12,2890,永豐金,"3,853",4.39,"75,897",0.03,4.2329,TW0002890001
2023/12,2891,中信金,"6,446",10.57,"182,740",0.03,3.6563,TW0002891009
2023/12,2892,第一金,"3,988",6.32,"109,264",0.03,-1.0831,TW0002892007
2023/12,5871,中租-KY,561,6.26,"108,227",0.03,3.7636,KYG202881093
2023/12,5876,上海商銀,"1,407",3.81,"65,870",0.03,3.7693,TW0005876007
2023/12,5880,合庫金,"3,769",5.82,"100,620",0.03,-0.9276,TW0005880009
2023/12,M2800,金融業(合計),,93.02,"1,608,185",,0.888,
2023/12,M9900,其他,,6.26,"108,227",,0.8778,
2023/12,MTSE,國內上市,,99.28,"1,716,412",,2.8508,
2023/12,TT99,基金總規模,,,"1,728,860",,,
2023/11,2881,富邦金,"2,922",10.76,"188,202",0.02,7.1547,TW0002881000
2023/11,2882,國泰金,"3,568",9.49,"165,907",0.02,5.9224,TW0002882008
2023/11,2884,玉山金,"5,276",7.72,"135,066",0.03,7.3378,TW0002884004
2023/11,2885,元大金,"3,799",5.65,"98,766",0.03,6.9958,TW0002885001
2023/11,2886,兆豐金,"4,207",9.5,"166,177",0.03,7.6295,TW0002886009
2023/11,2887,台新金,"4,203",4.4,"76,911",0.03,6.0869,TW0002887007
2023/11,2891,中信金,"6,596",10.32,"180,390",0.03,12.3205,TW0002891009
2023/11,2892,第一金,"4,078",6.46,"112,958",0.03,6.9499,TW0002892007
2023/11,5871,中租-KY,574,6.1,"106,716",0.04,5.9827,KYG202881093
2023/11,5880,合庫金,"3,853",5.94,"103,838",0.03,7.1572,TW0005880009
2023/11,M2800,金融業(合計),,70.24,"1,228,216",,7.2115,
2023/11,M9900,其他,,6.1,"106,716",,7.6661,
2023/11,MTSE,國內上市,,76.35,"1,334,932",,8.953,
2023/11,TT99,基金總規模,,,"1,748,549",,,
2023/10,2881,富邦金,"2,995",10.71,"180,010",0.02,-0.9887,TW0002881000
2023/10,2882,國泰金,"3,656",9.55,"160,510",0.02,-1.4589,TW0002882008
2023/10,2884,玉山金,"5,402",7.66,"128,849",0.03,-1.6495,TW0002884004
2023/10,2885,元大金,"3,897",5.63,"94,690",0.03,-2.9942,TW0002885001
2023/10,2886,兆豐金,"4,315",9.42,"158,358",0.03,-2.6525,TW0002886009
2023/10,2887,台新金,"4,309",4.42,"74,325",0.03,-3.6314,TW0002887007
2023/10,2891,中信金,"6,764",9.8,"164,692",0.03,-0.6122,TW0002891009
2023/10,2892,第一金,"4,181",6.44,"108,285",0.03,-2.4483,TW0002892007
2023/10,5871,中租-KY,589,6.15,"103,339",0.04,-3.0386,KYG202881093
2023/10,5880,合庫金,"3,951",5.91,"99,377",0.03,-1.7579,TW0005880009
2023/10,M2800,金融業(合計),,69.55,"1,169,097",,-1.6146,
2023/10,M9900,其他,,6.15,"103,339",,-2.3894,
2023/10,MTSE,國內上市,,75.69,"1,272,435",,-2.1554,
2023/10,TT99,基金總規模,,,"1,681,065",,,
2023/09,2801,彰銀,"2,087",2.1,"35,997",0.02,-0.2889,TW0002801008
2023/09,2834,臺企銀,"2,363",1.82,"31,197",0.03,-1.1238,TW0002834009
2023/09,2880,華南金,"3,403",4.07,"69,765",0.02,-0.0001,TW0002880002
2023/09,2881,富邦金,"2,996",10.61,"181,870",0.02,0.2123,TW0002881000
2023/09,2882,國泰金,"3,655",9.5,"162,843",0.02,-2.3024,TW0002882008
2023/09,2883,凱基金,"6,130",4.22,"72,336",0.04,-0.4218,TW0002883006
2023/09,2884,玉山金,"5,400",7.64,"130,960",0.03,-0.8178,TW0002884004
2023/09,2885,元大金,"3,894",5.69,"97,534",0.03,2.664,TW0002885001
2023/09,2886,兆豐金,"4,315",9.49,"162,671",0.03,5.0141,TW0002886009
2023/09,2887,台新金,"4,309",4.5,"77,136",0.03,0.5619,TW0002887007
2023/09,2888,新光金,"5,030",2.72,"46,624",0.03,-2.1118,TW0002888005
2023/09,2890,永豐金,"4,039",4.1,"70,280",0.03,1.7545,TW0002890001
