00730 富邦臺灣優質高息--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/11,5536,聖暉*,195,3,"61,133",0.16,-11.9383,TW0005536007
2024/11,6121,新普,331,6.13,"124,787",0.18,10.0731,TW0006121007
2024/11,6139,亞翔,291,3.29,"66,930",0.12,1.3217,TW0006139009
2024/11,6670,復盛應用,191,2.93,"59,592",0.14,4.8742,TW0006670003
2024/11,M1400,紡織纖維,,6.4,"130,226",,-4.2352,
2024/11,M2300,電子工業,,47.51,"966,598",,-2.7378,
2024/11,M3200,文化創意業,,8.87,"180,480",,,
2024/11,M3700,運動休閒,,2.93,"59,592",,-2.9059,
2024/11,MOTC,國內上櫃,,18.01,"366,400",,-2.8386,
2024/11,MTSE,國內上市,,47.7,"970,496",,-2.4448,
2024/11,TT99,基金總規模,,,"2,034,509",,,
2024/10,1477,聚陽,375,6.24,"130,424",0.15,-0.4299,TW0001477008
2024/10,2385,群光,"1,158",9.05,"189,287",0.15,-0.3049,TW0002385002
2024/10,2404,漢唐,294,4.75,"99,304",0.15,5.9559,TW0002404001
2024/10,2454,聯發科,164,10.12,"211,560",0.01,9.7872,TW0002454006
2024/10,3034,聯詠,384,9.24,"193,152",0.06,-2.8957,TW0003034005
2024/10,3042,晶技,498,2.81,"58,764",0.15,8.257,TW0003042008
2024/10,3293,鈊象,285,14.11,"294,975",0.1,4.9695,TW0003293007
2024/10,5536,聖暉*,191,3.25,"67,996",0.15,15.961,TW0005536007
2024/10,6121,新普,316,5.18,"108,230",0.17,-3.1117,TW0006121007
2024/10,6139,亞翔,278,3.02,"63,106",0.12,8.8731,TW0006139009
2024/10,M1400,紡織纖維,,6.24,"130,424",,-2.5635,
2024/10,M2300,電子工業,,47.42,"991,400",,5.4933,
2024/10,M3200,文化創意業,,14.11,"294,975",,,
2024/10,MOTC,國內上櫃,,22.54,"471,201",,-1.5756,
2024/10,MTSE,國內上市,,45.23,"945,597",,2.6812,
2024/10,TT99,基金總規模,,,"2,090,464",,,
2024/09,1477,聚陽,335,6.37,"117,062",0.14,-5.4659,TW0001477008
2024/09,1712,興農,539,1.26,"23,155",0.13,-3.0475,TW0001712008
2024/09,2385,群光,"1,033",9.22,"169,437",0.14,1.2346,TW0002385002
2024/09,2404,漢唐,262,4.54,"83,432",0.14,-7.4019,TW0002404001
2024/09,2454,聯發科,147,9.4,"172,745",0.01,-5.2418,TW0002454006
2024/09,2480,敦陽科,146,0.99,"18,193",0.14,3.75,TW0002480001
2024/09,2850,新產,352,1.8,"33,079",0.11,-1.3654,TW0002850005
2024/09,3014,聯陽,216,1.66,"30,506",0.13,-2.7586,TW0003014007
2024/09,3029,零壹,223,1.08,"19,847",0.13,-3.7837,TW0003029005
2024/09,3034,聯詠,342,9.64,"177,155",0.06,-4.0741,TW0003034005
2024/09,3042,晶技,445,2.64,"48,516",0.13,-5.2174,TW0003042008
2024/09,3078,僑威,307,1.11,"20,399",0.14,-2.209,TW0003078002
2024/09,3293,鈊象,255,13.68,"251,399",0.09,26.5725,TW0003293007
2024/09,4536,拓凱,108,1.28,"23,523",0.12,-3.7613,TW0004536008
2024/09,4766,南寶,77,1.27,"23,339",0.06,2.5338,TW0004766001
2024/09,4961,天鈺,144,2.09,"38,408",0.12,-0.3737,TW0004961008
2024/09,5009,榮剛,765,2.01,"36,938",0.13,0.9404,TW0005009005
2024/09,5289,宜鼎,117,1.8,"33,079",0.13,-3.9182,TW0005289003
2024/09,5478,智冠,145,1.04,"19,112",0.09,0.7634,TW0005478002
2024/09,5536,聖暉*,170,2.84,"52,191",0.14,10.0357,TW0005536007
2024/09,5609,中菲行,191,0.91,"16,723",0.13,-1.018,TW0005609002
2024/09,6121,新普,282,5.42,"99,604",0.15,-4.7171,TW0006121007
2024/09,6139,亞翔,249,2.83,"52,007",0.11,-11.9766,TW0006139009
2024/09,6146,耕興,110,1.31,"24,074",0.11,-2.6725,TW0006146004
2024/09,6278,台表科,406,2.43,"44,656",0.14,-5.983,TW0006278005
2024/09,6670,復盛應用,162,2.56,"47,045",0.12,2.1126,TW0006670003
