0057 富邦摩台--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/12,3017,奇鋐,1,0.4,881,0,-3.1103,TW0003017000
2024/12,3034,聯詠,3,0.57,"1,255",0,3.7189,TW0003034005
2024/12,3037,欣興,6,0.38,837,0,-5.3693,TW0003037008
2024/12,3045,台灣大,8,0.41,903,0,0.4425,TW0003045001
2024/12,3231,緯創,12,0.56,"1,233",0,-8.3701,TW0003231007
2024/12,3293,鈊象,1,0.46,"1,013",0,1.4584,TW0003293007
2024/12,3443,創意,0,0.23,507,0,14.2856,TW0003443008
2024/12,3481,群創,32,0.21,463,0,-5.2805,TW0003481008
2024/12,3529,力旺,0,0.42,925,0,15.0943,TW0003529004
2024/12,3653,健策,0,0.25,551,0,10.1085,TW0003653002
2024/12,3661,世芯-KY,0,0.51,"1,123",0,48.0812,KYG022421088
2024/12,3702,大聯大,7,0.21,463,0,-2.8409,TW0003702007
2024/12,3711,日月光投控,14,1.05,"2,313",0,6.9306,TW0003711008
2024/12,4904,遠傳,8,0.31,683,0,-0.5561,TW0004904008
2024/12,4938,和碩,9,0.36,793,0,-2.5454,TW0004938006
2024/12,4958,臻鼎-KY,3,0.16,352,0,4.8036,KYG989221000
2024/12,5347,世界,5,0.21,463,0,11.6199,TW0005347009
2024/12,5871,中租-KY,7,0.34,749,0,-4.6415,KYG202881093
2024/12,5876,上海商銀,17,0.3,661,0,0.8916,TW0005876007
2024/12,5880,合庫金,46,0.51,"1,123",0,-2.4096,TW0005880009
2024/12,6409,旭隼,0,0.24,529,0,1.0871,TW0006409006
2024/12,6415,矽力*-KY,1,0.26,573,0,-4.2704,KYG8190F1028
2024/12,6446,藥華藥,1,0.29,639,0,5.8521,TW0006446008
2024/12,6488,環球晶,1,0.2,440,0,-6.9513,TW0006488000
2024/12,6669,緯穎,0,0.57,"1,255",0,35.4005,TW0006669005
2024/12,8069,元太,4,0.46,"1,013",0,-2.847,TW0008069006
2024/12,8464,億豐,1,0.13,286,0,-8.375,TW0008464009
2024/12,9904,寶成,10,0.16,352,0,-9.5587,TW0009904003
2024/12,9910,豐泰,2,0.13,286,0,1.5267,TW0009910000
2024/12,9945,潤泰新,7,0.13,286,0,-4.2412,TW0009945006
2024/12,M1100,水泥工業,,0.6,"1,321",,-4.626,
2024/12,M1200,食品工業,,0.77,"1,696",,-6.4639,
2024/12,M1300,塑膠工業,,0.76,"1,674",,-17.3582,
2024/12,M1400,紡織纖維,,0.37,815,,-4.1986,
2024/12,M1500,電機機械,,0.39,859,,5.9027,
2024/12,M1600,電器電纜,,0.13,286,,-6.2632,
2024/12,M1700,化學生技醫療,,0.29,639,,-3.3812,
2024/12,M2000,鋼鐵工業,,0.45,991,,-7.0871,
2024/12,M2100,橡膠工業,,0.17,374,,-4.8752,
2024/12,M2200,汽車工業,,0.37,815,,-1.6795,
2024/12,M2300,電子工業,,80.74,"177,820",,5.8726,
2024/12,M2600,航運業,,1.32,"2,907",,1.768,
2024/12,M2800,金融業(合計),,10.47,"23,059",,1.3001,
2024/12,M2900,貿易百貨,,0.29,639,,-4.2879,
2024/12,M3200,文化創意業,,0.46,"1,013",,,
2024/12,M3700,運動休閒,,0.29,639,,-2.1691,
2024/12,M3800,居家生活,,0.13,286,,-4.6838,
2024/12,M9900,其他,,0.47,"1,035",,-3.8152,
2024/12,MOTC,國內上櫃,,1.75,"3,854",,-0.3428,
2024/12,MTSE,國內上市,,96.72,"213,015",,3.4705,
2024/12,TT99,基金總規模,,,"220,238",,,
2024/11,2303,聯電,49,1.01,"2,118",0,-9.5535,TW0002303005
2024/11,2308,台達電,8,1.53,"3,202",0,-5.6931,TW0002308004
2024/11,2317,鴻海,54,5.03,"10,523",0,-7.5652,TW0002317005
2024/11,2330,台積電,107,51.17,"107,050",0,-3.3009,TW0002330008
2024/11,2382,廣達,12,1.62,"3,395",0,-4.1186,TW0002382009
2024/11,2454,聯發科,7,3.94,"8,239",0,-2.7132,TW0002454006
2024/11,2881,富邦金,37,1.56,"3,263",0,-3.0837,TW0002881000
2024/11,2882,國泰金,41,1.29,"2,703",0,-4.6443,TW0002882008
2024/11,2891,中信金,72,1.29,"2,691",0,4.1783,TW0002891009
2024/11,3711,日月光投控,14,1.03,"2,160",0,-3.503,TW0003711008
2024/11,M2300,電子工業,,65.34,"136,687",,-2.7378,
2024/11,M2800,金融業(合計),,4.14,"8,656",,-0.3813,
2024/11,MTSE,國內上市,,69.47,"145,343",,-2.4448,
2024/11,TT99,基金總規模,,,"209,206",,,
2024/10,2303,聯電,49,1.1,"2,377",0,-10.5018,TW0002303005
2024/10,2308,台達電,8,1.59,"3,427",0,6.1761,TW0002308004
2024/10,2317,鴻海,55,5.35,"11,561",0,12.7999,TW0002317005
2024/10,2330,台積電,108,51.46,"111,212",0,7.628,TW0002330008
2024/10,2382,廣達,12,1.65,"3,574",0,14.962,TW0002382009
2024/10,2454,聯發科,7,3.94,"8,523",0,9.7872,TW0002454006
2024/10,2881,富邦金,36,1.51,"3,258",0,0.4426,TW0002881000
2024/10,2882,國泰金,42,1.33,"2,877",0,3.6089,TW0002882008
2024/10,2891,中信金,69,1.14,"2,471",0,4.3603,TW0002891009
