00728 第一金工業30--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/10,2303,聯電,"3,745",11.31,"180,322",0.03,-10.5018,TW0002303005
2024/10,2330,台積電,537,34.72,"553,594",0,7.628,TW0002330008
2024/10,2360,致茂,143,3.73,"59,417",0.03,11.2449,TW0002360005
2024/10,2395,研華,157,3.16,"50,363",0.02,-0.4666,TW0002395001
2024/10,2474,可成,232,3.43,"54,752",0.03,-0.2114,TW0002474004
2024/10,3008,大立光,30,4.37,"69,610",0.02,-10.0396,TW0003008009
2024/10,3034,聯詠,184,5.81,"92,552",0.03,-2.8957,TW0003034005
2024/10,3533,嘉澤,35,3.64,"58,020",0.03,20.9388,TW0003533006
2024/10,3653,健策,38,3.52,"56,162",0.03,13.8993,TW0003653002
2024/10,M1500,電機機械,,2.85,"45,362",,-4.004,
2024/10,M2300,電子工業,,73.69,"1,174,792",,5.4933,
2024/10,MTSE,國內上市,,76.53,"1,220,154",,2.6812,
2024/10,TT99,基金總規模,,,"1,594,277",,,
2024/09,1229,聯華,432,1.67,"26,641",0.03,-2.0633,TW0001229003
2024/09,1476,儒鴻,69,2.36,"37,648",0.03,1.679,TW0001476000
2024/09,1477,聚陽,84,1.83,"29,193",0.03,-5.4659,TW0001477008
2024/09,1590,亞德客-KY,52,2.96,"47,219",0.03,7.7705,KYG014081064
2024/09,1722,台肥,281,1.02,"16,272",0.03,-3.1719,TW0001722007
2024/09,1773,勝一,47,0.52,"8,295",0.02,7.8788,TW0001773000
2024/09,2049,上銀,112,1.5,"23,929",0.03,-0.9259,TW0002049004
2024/09,2059,川湖,28,1.96,"31,267",0.03,-13.0433,TW0002059003
2024/09,2211,長榮鋼,104,0.77,"12,283",0.02,-4.4357,TW0002211000
2024/09,2303,聯電,"3,819",12.88,"205,468",0.03,-3.0634,TW0002303005
2024/09,2330,台積電,548,32.86,"524,198",0,1.8084,TW0002330008
2024/09,2360,致茂,146,3.42,"54,557",0.03,14.3951,TW0002360005
2024/09,2395,研華,160,3.23,"51,526",0.02,-7.8797,TW0002395001
2024/09,2441,超豐,117,0.43,"6,860",0.02,-2.6621,TW0002441003
2024/09,2458,義隆,101,0.9,"14,357",0.03,-0.3309,TW0002458007
2024/09,2474,可成,236,3.5,"55,834",0.03,0.2119,TW0002474004
2024/09,2504,國產,369,1.21,"19,302",0.03,-4.5621,TW0002504008
2024/09,3008,大立光,31,4.95,"78,965",0.02,-18.5899,TW0003008009
2024/09,3034,聯詠,188,6.1,"97,310",0.03,-4.0741,TW0003034005
2024/09,3042,晶技,108,0.74,"11,805",0.03,-5.2174,TW0003042008
2024/09,3533,嘉澤,35,3.07,"48,974",0.03,-9.4771,TW0003533006
2024/09,3653,健策,39,3.15,"50,250",0.03,-4.428,TW0003653002
2024/09,4961,天鈺,45,0.76,"12,124",0.04,-0.3737,TW0004961008
2024/09,5269,祥碩,13,1.33,"21,217",0.02,-8.7573,TW0005269005
2024/09,6271,同欣電,71,0.62,"9,891",0.03,-1.4086,TW0006271000
2024/09,6491,晶碩,18,0.51,"8,136",0.02,2.9818,TW0006491004
2024/09,6531,愛普*,51,0.97,"15,474",0.03,-6.1824,TW0006531007
2024/09,6781,AES-KY,12,0.38,"6,062",0.01,-3.0099,KYG0097V1086
2024/09,8016,矽創,41,0.59,"9,412",0.03,-2.3505,TW0008016007
2024/09,8046,南電,81,0.72,"11,486",0.01,-3.0612,TW0008046004
2024/09,M1200,食品工業,,1.67,"26,641",,2.2853,
2024/09,M1400,紡織纖維,,4.19,"66,841",,0.6657,
2024/09,M1500,電機機械,,4.46,"71,148",,1.5811,
2024/09,M1700,化學生技醫療,,2.05,"32,703",,-1.1755,
2024/09,M2000,鋼鐵工業,,0.77,"12,283",,1.8706,
2024/09,M2300,電子工業,,82.56,"1,317,035",,-0.7938,
2024/09,M2500,建材營造,,1.21,"19,302",,-11.234,
2024/09,MTSE,國內上市,,96.91,"1,545,952",,-0.1954,
2024/09,TT99,基金總規模,,,"1,595,245",,,
2024/08,1590,亞德客-KY,52,2.69,"44,755",0.03,3.3452,KYG014081064
2024/08,2303,聯電,"3,884",12.97,"215,562",0.03,10.1187,TW0002303005
2024/08,2330,台積電,557,31.62,"525,547",0,1.0709,TW0002330008
2024/08,2360,致茂,149,2.93,"48,649",0.04,8.4718,TW0002360005
2024/08,2395,研華,163,3.43,"57,021",0.02,0.7216,TW0002395001
2024/08,2474,可成,240,3.41,"56,640",0.04,10.7979,TW0002474004
2024/08,3008,大立光,32,5.93,"98,561",0.02,12.4679,TW0003008009
2024/08,3034,聯詠,191,6.21,"103,140",0.03,3.2503,TW0003034005
2024/08,3533,嘉澤,36,3.31,"54,955",0.03,11.9936,TW0003533006
2024/08,3653,健策,39,3.22,"53,499",0.03,16.8101,TW0003653002
2024/08,M1500,電機機械,,2.69,"44,755",,0.9134,
2024/08,M2300,電子工業,,73.03,"1,213,573",,1.1137,
2024/08,MTSE,國內上市,,75.72,"1,258,328",,0.3097,
2024/08,TT99,基金總規模,,,"1,661,844",,,
2024/07,1590,亞德客-KY,55,2.72,"45,817",0.03,-15.2833,KYG014081064
2024/07,2303,聯電,"4,074",12.18,"205,330",0.03,-4.3642,TW0002303005
2024/07,2330,台積電,584,32.33,"545,197",0,-3.3125,TW0002330008
2024/07,2360,致茂,156,2.78,"46,956",0.04,-5.3458,TW0002360005
2024/07,2395,研華,171,3.52,"59,385",0.02,-3.963,TW0002395001
2024/07,2474,可成,252,3.18,"53,676",0.04,-6.1675,TW0002474004
2024/07,3008,大立光,33,5.53,"93,272",0.02,2.5501,TW0003008009
2024/07,3034,聯詠,200,6.2,"104,600",0.03,-8.8513,TW0003034005
2024/07,3533,嘉澤,38,3.11,"52,368",0.03,-14.724,TW0003533006
2024/07,3653,健策,41,2.85,"48,040",0.03,-2.5802,TW0003653002
2024/07,M1500,電機機械,,2.72,"45,817",,-11.1838,
2024/07,M2300,電子工業,,71.68,"1,208,824",,-5.3369,
2024/07,MTSE,國內上市,,74.4,"1,254,642",,-3.6162,
2024/07,TT99,基金總規模,,,"1,686,395",,,
2024/06,1229,聯華,442,1.64,"30,166",0.03,0.7375,TW0001229003
2024/06,1476,儒鴻,77,2.21,"40,650",0.03,9.0721,TW0001476000
2024/06,1477,聚陽,91,2.08,"38,259",0.04,9.3507,TW0001477008
2024/06,1590,亞德客-KY,57,3.04,"55,917",0.03,-3.1372,KYG014081064
2024/06,1722,台肥,309,1.08,"19,865",0.03,0.7836,TW0001722007
2024/06,1773,勝一,52,0.42,"7,725",0.02,-7.5752,TW0001773000
2024/06,2049,上銀,124,1.44,"26,487",0.04,-4.2696,TW0002049004
2024/06,2059,川湖,31,2.11,"38,811",0.03,10.2223,TW0002059003
2024/06,2211,長榮鋼,115,0.87,"16,003",0.03,-1.7604,TW0002211000
2024/06,2303,聯電,"4,210",12.75,"234,521",0.03,1.2727,TW0002303005
2024/06,2330,台積電,604,31.72,"583,451",0,18.1093,TW0002330008
2024/06,2360,致茂,161,2.78,"51,135",0.04,14.1272,TW0002360005
2024/06,2395,研華,176,3.55,"65,298",0.02,4.8159,TW0002395001
2024/06,2441,超豐,129,0.44,"8,093",0.02,-0.317,TW0002441003
2024/06,2458,義隆,111,0.93,"17,106",0.04,-5.5215,TW0002458007
2024/06,2474,可成,261,3.29,"60,516",0.04,3.3407,TW0002474004
2024/06,2504,國產,410,0.96,"17,658",0.03,-3.3364,TW0002504008
2024/06,3008,大立光,34,5.11,"93,992",0.03,20.6596,TW0003008009
2024/06,3034,聯詠,207,6.82,"125,446",0.03,2.1921,TW0003034005
2024/06,3042,晶技,120,0.75,"13,795",0.04,5.8224,TW0003042008
2024/06,3533,嘉澤,39,3.45,"63,459",0.03,1.5576,TW0003533006
2024/06,3653,健策,43,2.79,"51,319",0.03,15.9419,TW0003653002
2024/06,4961,天鈺,49,0.73,"13,427",0.04,11.3527,TW0004961008
2024/06,5269,祥碩,14,1.76,"32,373",0.02,12.0001,TW0005269005
2024/06,6271,同欣電,77,0.63,"11,588",0.04,0.2846,TW0006271000
2024/06,6491,晶碩,19,0.49,"9,013",0.02,3.4965,TW0006491004
2024/06,6531,愛普*,56,1.18,"21,705",0.03,14.0624,TW0006531007
2024/06,6781,AES-KY,13,0.45,"8,277",0.02,-2.0186,KYG0097V1086
2024/06,8016,矽創,46,0.65,"11,956",0.04,3.9424,TW0008016007
2024/06,8046,南電,89,0.9,"16,554",0.01,-4.8593,TW0008046004
2024/06,M1200,食品工業,,1.64,"30,166",,1.6986,
2024/06,M1400,紡織纖維,,4.29,"78,909",,3.8768,
2024/06,M1500,電機機械,,4.48,"82,404",,9.3718,
2024/06,M1700,化學生技醫療,,1.99,"36,604",,6.7613,
2024/06,M2000,鋼鐵工業,,0.87,"16,003",,-1.8163,
2024/06,M2300,電子工業,,82.79,"1,522,823",,12.1206,
2024/06,M2500,建材營造,,0.96,"17,658",,-1.0582,
2024/06,MTSE,國內上市,,97.02,"1,784,566",,8.7752,
2024/06,TT99,基金總規模,,,"1,839,380",,,
2024/05,1590,亞德客-KY,58,3.42,"59,339",0.03,-12.0688,KYG014081064
2024/05,2303,聯電,"4,325",13.69,"237,875",0.03,8.4813,TW0002303005
2024/05,2330,台積電,620,29.3,"509,020",0,3.9242,TW0002330008
2024/05,2360,致茂,166,2.72,"47,310",0.04,6.9418,TW0002360005
2024/05,2395,研華,181,3.69,"64,029",0.02,-7.1052,TW0002395001
2024/05,2474,可成,268,3.46,"60,166",0.04,2.9816,TW0002474004
2024/05,3008,大立光,35,4.61,"80,037",0.03,4.1191,TW0003008009
2024/05,3034,聯詠,212,7.24,"125,716",0.03,-4.0455,TW0003034005
2024/05,3533,嘉澤,40,3.7,"64,203",0.04,11.4582,TW0003533006
2024/05,3653,健策,44,2.62,"45,510",0.03,5.9362,TW0003653002
2024/05,M1500,電機機械,,3.42,"59,339",,-8.5908,
2024/05,M2300,電子工業,,71.02,"1,233,866",,4.9547,
2024/05,MTSE,國內上市,,74.43,"1,293,204",,3.8128,
2024/05,TT99,基金總規模,,,"1,737,462",,,
2024/04,1301,台塑,"1,117",4.2,"76,515",0.02,-0.5805,TW0001301000
2024/04,1303,南亞,"1,157",3.6,"65,602",0.01,1.2502,TW0001303006
2024/04,2330,台積電,730,31.63,"576,700",0,1.4123,TW0002330008
2024/04,2395,研華,158,3.3,"60,186",0.02,-5.9405,TW0002395001
2024/04,2454,聯發科,318,17.29,"315,288",0.02,-16.9876,TW0002454006
2024/04,2474,可成,254,3.04,"55,372",0.04,-0.4566,TW0002474004
2024/04,3008,大立光,27,3.18,"57,937",0.02,-10.634,TW0003008009
2024/04,3034,聯詠,120,4.07,"74,160",0.02,2.3177,TW0003034005
2024/04,3533,嘉澤,32,2.53,"46,149",0.03,2.8571,TW0003533006
2024/04,6415,矽力*-KY,106,2.53,"46,147",0.03,33.0793,KYG8190F1028
2024/04,M1300,塑膠工業,,7.79,"142,116",,1.1105,
2024/04,M2300,電子工業,,67.56,"1,231,940",,-0.9679,
2024/04,MTSE,國內上市,,75.36,"1,374,056",,0.5034,
2024/04,TT99,基金總規模,,,"1,823,413",,,
2024/03,1229,聯華,435,1.53,"29,541",0.03,3.6641,TW0001229003
2024/03,1301,台塑,"1,143",4.08,"78,777",0.02,-3.9052,TW0001301000
2024/03,1303,南亞,"1,186",3.44,"66,420",0.02,-6.1978,TW0001303006
2024/03,1476,儒鴻,74,2.12,"40,933",0.03,2.4071,TW0001476000
2024/03,1707,葡萄王,54,0.44,"8,496",0.04,2.2581,TW0001707008
2024/03,1722,台肥,313,1.02,"19,694",0.03,-5.4053,TW0001722007
