00850 元大臺灣ESG永續--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/12,2609,陽明,"1,056",0.41,"79,973",0.03,3.4154,TW0002609005
2024/12,2610,華航,"1,749",0.23,"44,863",0.03,3.0121,TW0002610003
2024/12,2615,萬海,553,0.23,"44,863",0.02,-2.2892,TW0002615002
2024/12,2618,長榮航,"1,627",0.37,"72,171",0.03,6.7389,TW0002618006
2024/12,2633,台灣高鐵,"1,403",0.2,"39,011",0.02,-1.5929,TW0002633005
2024/12,2801,彰銀,"4,480",0.41,"79,973",0.04,1.4205,TW0002801008
2024/12,2834,臺企銀,"3,941",0.3,"58,517",0.04,0.3376,TW0002834009
2024/12,2845,遠東銀,"1,773",0.12,"23,407",0.04,-2.583,TW0002845005
2024/12,2880,華南金,"5,669",0.76,"148,243",0.04,0.3839,TW0002880002
2024/12,2881,富邦金,"4,882",2.26,"440,827",0.04,2.6134,TW0002881000
2024/12,2882,國泰金,"5,540",1.94,"378,409",0.04,3.9575,TW0002882008
2024/12,2883,凱基金,"9,526",0.84,"163,847",0.06,0.0002,TW0002883006
2024/12,2884,玉山金,"9,120",1.26,"245,771",0.06,-0.1852,TW0002884004
2024/12,2885,元大金,"6,884",1.2,"234,068",0.05,2.2557,TW0002885001
2024/12,2886,兆豐金,"7,107",1.41,"275,029",0.05,-2.6417,TW0002886009
2024/12,2887,台新金,"7,062",0.63,"122,885",0.05,1.7544,TW0002887007
2024/12,2888,新光金,"9,753",0.59,"115,083",0.06,2.1644,TW0002888005
2024/12,2890,永豐金,"7,070",0.83,"161,897",0.06,-1.5054,TW0002890001
2024/12,2891,中信金,"9,828",1.97,"384,261",0.05,4.5454,TW0002891009
2024/12,2892,第一金,"6,334",0.88,"171,650",0.05,-0.3678,TW0002892007
2024/12,2912,統一超,311,0.42,"81,924",0.03,-2.7726,TW0002912003
2024/12,3008,大立光,57,0.78,"152,144",0.04,9.8564,TW0003008009
2024/12,3017,奇鋐,191,0.61,"118,984",0.05,-3.1103,TW0003017000
2024/12,3034,聯詠,315,0.81,"157,996",0.05,3.7189,TW0003034005
2024/12,3037,欣興,789,0.57,"111,182",0.05,-5.3693,TW0003037008
2024/12,3045,台灣大,928,0.54,"105,330",0.02,0.4425,TW0003045001
2024/12,3231,緯創,"1,632",0.87,"169,699",0.06,-8.3701,TW0003231007
2024/12,3443,創意,53,0.37,"72,171",0.04,14.2856,TW0003443008
2024/12,3532,台勝科,40,0.02,"3,901",0.01,-13.2742,TW0003532008
2024/12,3533,嘉澤,44,0.44,"85,825",0.04,9.2179,TW0003533006
2024/12,3702,大聯大,884,0.31,"60,467",0.05,-2.8409,TW0003702007
2024/12,3711,日月光投控,"1,975",1.64,"319,892",0.04,6.9306,TW0003711008
2024/12,4904,遠傳,"1,069",0.49,"95,578",0.03,-0.5561,TW0004904008
2024/12,4938,和碩,"1,231",0.58,"113,133",0.05,-2.5454,TW0004938006
2024/12,4958,臻鼎-KY,390,0.24,"46,814",0.04,4.8036,KYG989221000
2024/12,5269,祥碩,25,0.25,"48,764",0.03,22.9102,TW0005269005
2024/12,5871,中租-KY,362,0.21,"40,962",0.02,-4.6415,KYG202881093
2024/12,5876,上海商銀,"2,266",0.46,"89,726",0.05,0.8916,TW0005876007
2024/12,5880,合庫金,"6,101",0.76,"148,243",0.04,-2.4096,TW0005880009
2024/12,6005,群益證,"1,187",0.15,"29,258",0.05,7.8776,TW0006005002
2024/12,6239,力成,400,0.25,"48,764",0.05,-0.4082,TW0006239007
2024/12,6409,旭隼,39,0.37,"72,171",0.04,1.0871,TW0006409006
2024/12,6415,矽力*-KY,198,0.41,"79,973",0.05,-4.2704,KYG8190F1028
2024/12,6505,台塑化,395,0.07,"13,654",0,-15.5258,TW0006505001
2024/12,6669,緯穎,62,0.83,"161,897",0.03,35.4005,TW0006669005
2024/12,8046,南電,60,0.04,"7,802",0.01,12.0172,TW0008046004
2024/12,8454,富邦媒,47,0.08,"15,605",0.02,-8.2531,TW0008454000
2024/12,8464,億豐,85,0.16,"31,209",0.03,-8.375,TW0008464009
2024/12,9904,寶成,846,0.16,"31,209",0.03,-9.5587,TW0009904003
2024/12,9910,豐泰,293,0.2,"39,011",0.03,1.5267,TW0009910000
2024/12,9917,中保科,142,0.09,"17,555",0.03,-3.8911,TW0009917005
2024/12,9921,巨大,193,0.14,"27,308",0.05,-6.9078,TW0009921007
2024/12,M1100,水泥工業,,1,"195,056",,-4.626,
2024/12,M1200,食品工業,,1.2,"234,068",,-6.4639,
2024/12,M1300,塑膠工業,,0.38,"74,121",,-17.3582,
2024/12,M1400,紡織纖維,,0.68,"132,638",,-4.1986,
2024/12,M1500,電機機械,,1.06,"206,760",,5.9027,
2024/12,M1600,電器電纜,,0.2,"39,011",,-6.2632,
2024/12,M1700,化學生技醫療,,0.22,"42,912",,-3.3812,
2024/12,M2000,鋼鐵工業,,0.71,"138,490",,-7.0871,
2024/12,M2100,橡膠工業,,0.28,"54,616",,-4.8752,
2024/12,M2200,汽車工業,,0.63,"122,885",,-1.6795,
2024/12,M2300,電子工業,,70.87,"13,823,642",,5.8726,
2024/12,M2600,航運業,,2.22,"433,025",,1.768,
2024/12,M2800,金融業(合計),,16.77,"3,271,095",,1.3001,
2024/12,M2900,貿易百貨,,0.42,"81,924",,-4.2879,
2024/12,M3600,數位雲端,,0.08,"15,605",,-6.2326,
2024/12,M3700,運動休閒,,0.5,"97,528",,-2.1691,
2024/12,M3800,居家生活,,0.16,"31,209",,-4.6838,
2024/12,M9700,油電燃氣業,,0.07,"13,654",,-13.0682,
2024/12,M9900,其他,,0.3,"58,517",,-3.8152,
2024/12,MTSE,國內上市,,97.75,"19,066,756",,3.4705,
2024/12,TT99,基金總規模,,,"19,505,632",,,
2024/11,2303,聯電,"6,684",1.55,"291,088",0.05,-9.5535,TW0002303005
2024/11,2308,台達電,"1,229",2.49,"468,249",0.05,-5.6931,TW0002308004
2024/11,2317,鴻海,"6,586",6.86,"1,287,563",0.05,-7.5652,TW0002317005
2024/11,2330,台積電,"6,007",31.86,"5,982,972",0.02,-3.3009,TW0002330008
