0053 元大電子--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/12,2450,神腦,11,0.06,342,0,-7.4605,TW0002450004
2024/12,2451,創見,5,0.07,399,0,-5.3551,TW0002451002
2024/12,2454,聯發科,20,4.94,"28,174",0,12.7491,TW0002454006
2024/12,2455,全新,3,0.08,456,0,-2.0588,TW0002455003
2024/12,2457,飛宏,2,0.01,57,0,-8.8808,TW0002457009
2024/12,2458,義隆,3,0.08,456,0,3.0715,TW0002458007
2024/12,2459,敦吉,3,0.04,228,0,-0.4268,TW0002459005
2024/12,2464,盟立,6,0.09,513,0,10.5542,TW0002464005
2024/12,2467,志聖,1,0.04,228,0,3.7686,TW0002467008
2024/12,2472,立隆電,4,0.05,285,0,3.435,TW0002472008
2024/12,2474,可成,8,0.27,"1,540",0,2.698,TW0002474004
2024/12,2476,鉅祥,1,0.02,114,0,-0.6939,TW0002476009
2024/12,2478,大毅,2,0.02,114,0,-0.9616,TW0002478005
2024/12,2480,敦陽科,1,0.02,114,0,8.6615,TW0002480001
2024/12,2481,強茂,4,0.04,228,0,0.5882,TW0002481009
2024/12,2489,瑞軒,12,0.04,228,0,-5.1151,TW0002489002
2024/12,2492,華新科,6,0.09,513,0,-1.8047,TW0002492006
2024/12,2498,宏達電,6,0.05,285,0,9.0907,TW0002498003
2024/12,3003,健和興,3,0.04,228,0,-0.1283,TW0003003000
2024/12,3005,神基,8,0.14,798,0,1.4354,TW0003005005
2024/12,3006,晶豪科,3,0.03,171,0,-0.3214,TW0003006003
2024/12,3008,大立光,1,0.64,"3,650",0,9.8564,TW0003008009
2024/12,3010,華立,1,0.02,114,0,1.2346,TW0003010005
2024/12,3014,聯陽,3,0.08,456,0,6.7615,TW0003014007
2024/12,3015,全漢,5,0.05,285,0,-6.1256,TW0003015004
2024/12,3016,嘉晶,4,0.03,171,0,-7.7301,TW0003016002
2024/12,3017,奇鋐,4,0.46,"2,624",0,-3.1103,TW0003017000
2024/12,3019,亞光,4,0.13,741,0,75.3487,TW0003019006
2024/12,3022,威強電,5,0.07,399,0,-0.1265,TW0003022000
2024/12,3023,信邦,3,0.15,855,0,2.5441,TW0003023008
2024/12,3026,禾伸堂,3,0.04,228,0,-4.5709,TW0003026001
2024/12,3030,德律,1,0.02,114,0,-6.1539,TW0003030003
2024/12,3034,聯詠,6,0.57,"3,251",0,3.7189,TW0003034005
2024/12,3035,智原,2,0.1,570,0,8.5584,TW0003035002
2024/12,3036,文曄,7,0.13,741,0,-0.0001,TW0003036000
2024/12,3037,欣興,16,0.39,"2,224",0,-5.3693,TW0003037008
2024/12,3042,晶技,4,0.07,399,0,-4.2858,TW0003042008
2024/12,3044,健鼎,6,0.2,"1,141",0,4.4974,TW0003044004
2024/12,3045,台灣大,38,0.75,"4,277",0,0.4425,TW0003045001
2024/12,3048,益登,2,0.01,57,0,-5.8103,TW0003048005
2024/12,3049,精金,19,0.03,171,0,-13.524,TW0003049003
2024/12,3059,華晶科,1,0.01,57,0,20.6842,TW0003059002
2024/12,3062,建漢,2,0.01,57,0,3.2208,TW0003062006
2024/12,3090,日電貿,5,0.06,342,0,-4.9114,TW0003090007
2024/12,3189,景碩,5,0.09,513,0,6.8783,TW0003189007
2024/12,3231,緯創,32,0.58,"3,308",0,-8.3701,TW0003231007
2024/12,3376,新日興,3,0.12,684,0,8.5272,TW0003376000
2024/12,3380,明泰,2,0.01,57,0,-5.764,TW0003380002
2024/12,3406,玉晶光,2,0.14,798,0,13.8044,TW0003406005
2024/12,3413,京鼎,1,0.06,342,0,-1.4585,TW0003413001
2024/12,3443,創意,2,0.48,"2,738",0,14.2856,TW0003443008
2024/12,3450,聯鈞,5,0.26,"1,483",0,17.3825,TW0003450003
2024/12,3454,晶睿,3,0.06,342,0,-7.6612,TW0003454005
2024/12,3481,群創,79,0.2,"1,141",0,-5.2805,TW0003481008
2024/12,3504,揚明光,1,0.01,57,0,10.1605,TW0003504007
2024/12,3515,華擎,2,0.07,399,0,-1.9069,TW0003515003
2024/12,3532,台勝科,5,0.08,456,0,-13.2742,TW0003532008
2024/12,3533,嘉澤,1,0.49,"2,795",0,9.2179,TW0003533006
2024/12,3545,敦泰,2,0.03,171,0,1.2515,TW0003545000
2024/12,3563,牧德,1,0.07,399,0,6.0241,TW0003563003
2024/12,3576,聯合再生,11,0.02,114,0,-6.0466,TW0003576005
2024/12,3592,瑞鼎,1,0.07,399,0,6.4864,TW0003592002
2024/12,3596,智易,2,0.07,399,0,6.0425,TW0003596003
2024/12,3617,碩天,3,0.21,"1,198",0,9.1293,TW0003617007
2024/12,3653,健策,1,0.3,"1,711",0,10.1085,TW0003653002
2024/12,3665,貿聯-KY,2,0.22,"1,255",0,-5.4097,KYG114741062
2024/12,3702,大聯大,18,0.22,"1,255",0,-2.8409,TW0003702007
2024/12,3704,合勤控,1,0.01,57,0,0.1259,TW0003704003
2024/12,3706,神達,14,0.17,970,0,-15.5951,TW0003706008
2024/12,3711,日月光投控,49,1.38,"7,871",0,6.9306,TW0003711008
2024/12,3714,富采,5,0.04,228,0,-5.6432,TW0003714002
2024/12,4904,遠傳,31,0.48,"2,738",0,-0.5561,TW0004904008
2024/12,4906,正文,7,0.04,228,0,-6.9443,TW0004906003
2024/12,4915,致伸,1,0.01,57,0,-3.6756,TW0004915004
2024/12,4919,新唐,4,0.06,342,0,-1.9824,TW0004919006
2024/12,4938,和碩,28,0.45,"2,566",0,-2.5454,TW0004938006
