00733 富邦臺灣中小--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/12,9935,慶豐富,"1,587",0.61,"45,771",0.89,-6.6341,TW0009935007
2024/12,9938,百和,"2,784",2.53,"189,836",0.93,-12.3392,TW0009938001
2024/12,M1300,塑膠工業,,1.72,"129,059",,-17.3582,
2024/12,M1500,電機機械,,8.54,"640,791",,5.9027,
2024/12,M1700,化學生技醫療,,8.43,"632,538",,-3.3812,
2024/12,M2000,鋼鐵工業,,0.92,"69,031",,-7.0871,
2024/12,M2200,汽車工業,,12.67,"950,682",,-1.6795,
2024/12,M2300,電子工業,,51.66,"3,876,262",,5.8726,
2024/12,M2500,建材營造,,0.53,"39,768",,-4.7719,
2024/12,M2600,航運業,,5.07,"380,423",,1.768,
2024/12,M3700,運動休閒,,5,"375,171",,-2.1691,
2024/12,M3800,居家生活,,0.61,"45,771",,-4.6838,
2024/12,M9900,其他,,3.84,"288,131",,-3.8152,
2024/12,MTSE,國內上市,,98.99,"7,427,627",,3.4705,
2024/12,TT99,基金總規模,,,"7,503,411",,,
2024/11,1319,東陽,"4,490",7.04,"532,065",0.76,10.7479,TW0001319002
2024/11,2201,裕隆,"6,994",5.16,"390,265",0.65,-2.6178,TW0002201001
2024/11,2360,致茂,"3,953",21.56,"1,630,613",0.93,-0.7222,TW0002360005
2024/11,2455,全新,"1,833",4.12,"311,610",0.99,20.5675,TW0002455003
2024/11,2637,慧洋-KY,"5,273",5.19,"392,839",0.71,1.4987,KYG9721M1033
2024/11,3617,碩天,687,3.23,"244,572",0.73,14.8387,TW0003617007
2024/11,4763,材料-KY,565,6.64,"502,285",0.57,4.4653,KYG5138S1057
2024/11,8114,振樺電,663,2.72,"205,862",0.87,48.2103,TW0008114000
2024/11,8996,高力,889,3.99,"301,816",0.97,5.4347,TW0008996000
2024/11,9938,百和,"2,765",2.84,"215,117",0.93,-3.713,TW0009938001
2024/11,M1500,電機機械,,3.99,"301,816",,-2.5546,
2024/11,M1700,化學生技醫療,,6.64,"502,285",,0.5088,
2024/11,M2200,汽車工業,,12.2,"922,330",,-1.2989,
2024/11,M2300,電子工業,,31.64,"2,392,656",,-2.7378,
2024/11,M2600,航運業,,5.19,"392,839",,4.7764,
2024/11,M9900,其他,,2.84,"215,117",,-8.5119,
2024/11,MTSE,國內上市,,62.5,"4,727,042",,-2.4448,
2024/11,TT99,基金總規模,,,"7,563,004",,,
2024/10,1319,東陽,"4,399",6.36,"470,693",0.74,0.4694,TW0001319002
2024/10,2201,裕隆,"6,853",5.31,"392,677",0.64,-4.4999,TW0002201001
2024/10,2360,致茂,"3,873",21.75,"1,609,232",0.91,11.2449,TW0002360005
2024/10,2455,全新,"1,795",3.42,"253,095",0.97,-15.0602,TW0002455003
