0056 元大高股息--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2023/03,1802,台玻,"127,781",1.32,"2,625,899",4.39,-12.3667,TW0001802007
2023/03,2006,東和鋼鐵,"34,103",0.96,"1,909,745",4.67,-0.2094,TW0002006004
2023/03,2027,大成鋼,"84,382",1.93,"3,839,383",4.16,4.5976,TW0002027000
2023/03,2301,光寶科,"70,834",2.61,"5,192,119",3,9.9876,TW0002301009
2023/03,2303,聯電,"103,790",2.76,"5,490,516",0.83,5.906,TW0002303005
2023/03,2317,鴻海,"35,578",1.86,"3,700,130",0.26,2.9703,TW0002317005
2023/03,2324,仁寶,"206,416",2.62,"5,212,012",4.68,4.5551,TW0002324001
2023/03,2337,旺宏,"86,838",1.53,"3,043,656",4.68,1.7414,TW0002337003
2023/03,2347,聯強,"78,210",2.41,"4,794,255",4.69,-1.9199,TW0002347002
2023/03,2356,英業達,"151,300",2.43,"4,834,041",4.22,20.1129,TW0002356003
2023/03,2357,華碩,"18,543",2.54,"5,052,866",2.5,-1.9785,TW0002357001
2023/03,2376,技嘉,"29,803",2,"3,978,635",4.69,12.1849,TW0002376001
2023/03,2377,微星,"29,702",2.15,"4,277,033",3.52,5.1097,TW0002377009
2023/03,2379,瑞昱,"12,834",2.5,"4,973,294",2.5,1.9737,TW0002379005
2023/03,2382,廣達,"70,106",3.14,"6,246,457",1.82,11.236,TW0002382009
2023/03,2383,台光電,"15,630",1.43,"2,844,724",4.7,-4.4619,TW0002383007
2023/03,2385,群光,"34,860",1.67,"3,322,160",4.59,3.5872,TW0002385002
2023/03,2409,友達,"320,021",2.96,"5,888,380",4.16,-1.0752,TW0002409000
2023/03,2449,京元電子,"57,424",1.4,"2,785,044",4.7,15.8899,TW0002449006
2023/03,2454,聯發科,"8,443",3.34,"6,644,320",0.53,8.8518,TW0002454006
2023/03,2474,可成,"20,312",1.94,"3,859,276",2.84,2.9811,TW0002474004
2023/03,2542,興富發,"61,879",1.28,"2,546,326",3.61,-2.9481,TW0002542008
2023/03,2603,長榮,"52,965",4.22,"8,394,920",2.5,0.9556,TW0002603008
2023/03,2606,裕民,"39,572",1.11,"2,208,142",4.68,-8.5246,TW0002606001
2023/03,2637,慧洋-KY,"35,014",1.13,"2,247,929",4.69,-5.5883,KYG9721M1033
2023/03,2809,京城銀,"52,484",0.93,"1,850,065",4.72,3.3722,TW0002809001
2023/03,2885,元大金,"161,104",1.81,"3,600,665",1.29,-1.7583,TW0002885001
2023/03,2890,永豐金,"225,296",1.88,"3,739,917",1.86,-3.4885,TW0002890001
2023/03,2891,中信金,"169,342",1.86,"3,700,130",0.86,-3.956,TW0002891009
2023/03,2915,潤泰全,"40,138",1.14,"2,267,822",3.63,-16.4201,TW0002915006
2023/03,3017,奇鋐,"17,495",1.24,"2,466,754",4.56,17.0123,TW0003017000
2023/03,3034,聯詠,"19,179",4.16,"8,275,561",3.15,5.8896,TW0003034005
2023/03,3036,文曄,"41,493",1.41,"2,804,938",4.68,4,TW0003036000
2023/03,3044,健鼎,"24,689",1.39,"2,765,151",4.7,6.6669,TW0003044004
2023/03,3189,景碩,"21,094",1.23,"2,446,860",4.64,6.9126,TW0003189007
2023/03,3231,緯創,"135,949",2.86,"5,689,448",4.69,26.2444,TW0003231007
2023/03,3665,貿聯-KY,"7,344",1.03,"2,048,997",4.69,0.722,KYG114741062
2023/03,3702,大聯大,"78,859",1.99,"3,958,742",4.7,1.8257,TW0003702007
2023/03,3711,日月光投控,"50,927",2.88,"5,729,234",1.16,6.1321,TW0003711008
2023/03,4938,和碩,"76,776",2.69,"5,351,264",2.88,2.4999,TW0004938006
2023/03,4958,臻鼎-KY,"31,410",1.8,"3,580,771",3.32,1.7857,KYG989221000
2023/03,5522,遠雄,"33,682",0.96,"1,909,745",4.31,-3.8982,TW0005522007
2023/03,6176,瑞儀,"21,783",1.21,"2,407,074",4.68,4.7395,TW0006176001
2023/03,6239,力成,"34,540",1.58,"3,143,122",4.55,3.2917,TW0006239007
2023/03,6271,同欣電,"7,516",0.75,"1,491,988",4.67,-9.3606,TW0006271000
2023/03,8046,南電,"15,324",2.18,"4,336,712",2.37,20.4255,TW0008046004
2023/03,M1100,水泥工業,,2.34,"4,655,003",,-5.0399,
2023/03,M1300,塑膠工業,,3.64,"7,241,116",,0.3385,
2023/03,M1400,紡織纖維,,2,"3,978,635",,-0.8741,
2023/03,M1800,玻璃陶瓷,,1.32,"2,625,899",,-10.6376,
2023/03,M2000,鋼鐵工業,,2.89,"5,749,127",,-1.9647,
2023/03,M2300,電子工業,,69.69,"138,635,534",,4.6317,
2023/03,M2500,建材營造,,2.24,"4,456,071",,0.556,
2023/03,M2600,航運業,,6.46,"12,850,991",,-2.9269,
2023/03,M2800,金融業(合計),,6.48,"12,890,777",,-2.6738,
2023/03,M2900,貿易百貨,,1.14,"2,267,822",,1.6995,
2023/03,MTSE,國內上市,,98.2,"195,350,975",,2.3494,
2023/03,TT99,基金總規模,,,"198,931,747",,,
2023/02,2303,聯電,"102,861",2.69,"5,137,915",0.82,2.3566,TW0002303005
2023/02,2324,仁寶,"204,595",2.59,"4,940,963",4.64,6.8586,TW0002324001
2023/02,2357,華碩,"18,356",2.68,"5,102,925",2.47,2.2059,TW0002357001
2023/02,2382,廣達,"69,478",2.92,"5,565,171",1.8,7.229,TW0002382009
2023/02,2409,友達,"316,841",3.09,"5,893,241",4.12,11.0448,TW0002409000
2023/02,2454,聯發科,"8,357",3.17,"6,041,974",0.52,0.6964,TW0002454006
2023/02,2603,長榮,"52,130",4.29,"8,184,344",2.46,3.2893,TW0002603008
2023/02,3034,聯詠,"19,016",4.06,"7,749,168",3.13,14.7887,TW0003034005
2023/02,3711,日月光投控,"50,424",2.8,"5,344,892",1.15,6.0001,TW0003711008
2023/02,4938,和碩,"75,959",2.71,"5,165,229",2.85,5.4265,TW0004938006
2023/02,M2300,電子工業,,26.72,"50,941,477",,1.2827,
2023/02,M2600,航運業,,4.29,"8,184,344",,4.5009,
2023/02,MTSE,國內上市,,31.01,"59,125,821",,1.5631,
2023/02,TT99,基金總規模,,,"190,647,586",,,
2023/01,2303,聯電,"101,924",2.74,"4,973,880",0.82,19.9017,TW0002303005
2023/01,2347,聯強,"76,726",2.55,"4,634,247",4.6,2.027,TW0002347002
2023/01,2357,華碩,"18,189",2.73,"4,947,295",2.45,1.3036,TW0002357001
2023/01,2382,廣達,"68,845",2.83,"5,142,696",1.78,3.3195,TW0002382009
2023/01,2409,友達,"313,953",2.9,"5,258,718",4.08,11.6666,TW0002409000
2023/01,2454,聯發科,"8,281",3.28,"5,945,532",0.52,14.8798,TW0002454006
2023/01,2603,長榮,"51,655",4.33,"7,851,489",2.44,-6.7484,TW0002603008
2023/01,3034,聯詠,"18,843",3.69,"6,689,302",3.1,12.52,TW0003034005
2023/01,3711,日月光投控,"49,964",2.75,"4,996,401",1.14,6.4962,TW0003711008
2023/01,4938,和碩,"75,267",2.67,"4,854,721",2.82,1.5747,TW0004938006
2023/01,M2300,電子工業,,26.14,"47,442,792",,10.8444,
2023/01,M2600,航運業,,4.33,"7,851,489",,-2.7803,
2023/01,MTSE,國內上市,,30.47,"55,294,281",,7.9752,
2023/01,TT99,基金總規模,,,"181,489,680",,,
2022/12,1102,亞泥,"103,833",2.5,"4,257,145",2.93,-0.7262,TW0001102002
2022/12,1301,台塑,"38,059",1.94,"3,303,545",0.6,-3.7695,TW0001301000
2022/12,1303,南亞,"45,090",1.88,"3,201,373",0.57,-7.6722,TW0001303006
2022/12,1402,遠東新,"122,777",2.3,"3,916,573",2.29,-1.846,TW0001402006
2022/12,1802,台玻,"123,407",1.54,"2,622,401",4.24,-8.602,TW0001802007
2022/12,2006,東和鋼鐵,"32,959",1.02,"1,736,915",4.51,-1.4951,TW0002006004
2022/12,2027,大成鋼,"81,528",2.03,"3,456,802",4.02,5.3417,TW0002027000
2022/12,2301,光寶科,"68,328",2.56,"4,359,317",2.89,-2.7438,TW0002301009
2022/12,2303,聯電,"99,996",2.39,"4,069,831",0.8,-11.1354,TW0002303005
2022/12,2317,鴻海,"34,432",2.02,"3,439,773",0.25,-0.597,TW0002317005
2022/12,2324,仁寶,"199,467",2.7,"4,597,717",4.53,6.4665,TW0002324001
2022/12,2337,旺宏,"83,755",1.66,"2,826,744",4.51,-2.5975,TW0002337003
2022/12,2347,聯強,"75,363",2.62,"4,461,488",4.52,1.5436,TW0002347002
2022/12,2356,英業達,"145,959",2.25,"3,831,431",4.07,5.8468,TW0002356003
2022/12,2357,華碩,"17,885",2.82,"4,802,060",2.41,0.9398,TW0002357001
2022/12,2376,技嘉,"28,781",1.8,"3,065,144",4.53,-1.389,TW0002376001
2022/12,2377,微星,"28,785",2.02,"3,439,773",3.41,-2.8454,TW0002377009
2022/12,2379,瑞昱,"12,362",2.04,"3,473,830",2.41,-11.3566,TW0002379005
2022/12,2382,廣達,"67,596",2.87,"4,887,203",1.75,0.9777,TW0002382009
2022/12,2383,台光電,"15,037",1.51,"2,571,316",4.52,-10.2361,TW0002383007
2022/12,2385,群光,"33,741",1.71,"2,911,887",4.49,3.6013,TW0002385002
2022/12,2409,友達,"308,785",2.72,"4,631,774",4.01,-6.8324,TW0002409000
2022/12,2449,京元電子,"55,508",1.18,"2,009,372",4.54,1.8281,TW0002449006
2022/12,2454,聯發科,"8,146",2.99,"5,091,545",0.51,-14.7341,TW0002454006
2022/12,2474,可成,"19,548",1.94,"3,303,545",2.74,-7.6504,TW0002474004
2022/12,2542,興富發,"59,156",1.4,"2,384,001",3.45,-10.0448,TW0002542008
2022/12,2603,長榮,"50,668",4.85,"8,258,861",2.39,0,TW0002603008
2022/12,2606,裕民,"38,192",1.09,"1,856,115",4.52,4.5164,TW0002606001
2022/12,2637,慧洋-KY,"33,835",1.22,"2,077,487",4.53,-0.8077,KYG9721M1033
2022/12,2809,京城銀,"50,734",1.01,"1,719,887",4.57,-2.8655,TW0002809001
2022/12,2885,元大金,"155,376",1.98,"3,371,659",1.24,-3.9824,TW0002885001
2022/12,2890,永豐金,"206,376",2.03,"3,456,802",1.81,-7.9671,TW0002890001
2022/12,2891,中信金,"163,351",2.12,"3,610,059",0.83,-3.9132,TW0002891009
2022/12,2915,潤泰全,"38,511",1.47,"2,503,201",3.49,-1.961,TW0002915006
2022/12,3017,奇鋐,"15,964",1.05,"1,788,001",4.52,-0.885,TW0003017000
2022/12,3034,聯詠,"18,513",3.43,"5,840,803",3.04,5.6952,TW0003034005
2022/12,3036,文曄,"39,854",1.43,"2,435,087",4.51,-2.8617,TW0003036000
2022/12,3044,健鼎,"23,731",1.31,"2,230,744",4.52,-3.0928,TW0003044004
2022/12,3189,景碩,"20,369",1.25,"2,128,573",4.5,-14.6938,TW0003189007
2022/12,3231,緯創,"131,479",2.27,"3,865,488",4.53,6.329,TW0003231007
2022/12,3665,貿聯-KY,"7,056",0.98,"1,668,801",4.51,-5.5889,KYG114741062
2022/12,3702,大聯大,"75,761",2.14,"3,644,116",4.51,-0.8249,TW0003702007
2022/12,3711,日月光投控,"49,145",2.71,"4,614,745",1.13,-3.3951,TW0003711008
2022/12,4938,和碩,"74,014",2.76,"4,699,888",2.77,2.4192,TW0004938006
2022/12,4958,臻鼎-KY,"30,327",1.87,"3,184,345",3.2,-12.1339,KYG989221000
2022/12,5522,遠雄,"32,378",1.08,"1,839,087",4.14,3.839,TW0005522007
2022/12,6176,瑞儀,"21,083",1.3,"2,213,715",4.53,-0.0001,TW0006176001
2022/12,6239,力成,"33,111",1.54,"2,622,401",4.36,-5.2631,TW0006239007
2022/12,6271,同欣電,"7,311",0.82,"1,396,344",4.55,-10.9442,TW0006271000
2022/12,8046,南電,"14,778",1.97,"3,354,630",2.29,-15.77,TW0008046004
2022/12,M1100,水泥工業,,2.5,"4,257,145",,-0.6015,
2022/12,M1300,塑膠工業,,3.82,"6,504,918",,-5.7667,
2022/12,M1400,紡織纖維,,2.3,"3,916,573",,0.6299,
2022/12,M1800,玻璃陶瓷,,1.54,"2,622,401",,-8.3568,
2022/12,M2000,鋼鐵工業,,3.05,"5,193,717",,2.7371,
2022/12,M2300,電子工業,,66.63,"113,461,430",,-6.8379,
2022/12,M2500,建材營造,,2.48,"4,223,088",,-2.1189,
2022/12,M2600,航運業,,7.16,"12,192,463",,1.3291,
2022/12,M2800,金融業(合計),,7.14,"12,158,406",,-4.397,
2022/12,M2900,貿易百貨,,1.47,"2,503,201",,1.3344,
2022/12,MTSE,國內上市,,98.09,"167,033,344",,-4.986,
2022/12,TT99,基金總規模,,,"170,285,802",,,
2022/11,1102,亞泥,"192,383",4.63,"7,945,408",5.43,10.7239,TW0001102002
2022/11,2002,中鋼,"245,383",4.17,"7,152,917",1.56,8.5662,TW0002002003
2022/11,2301,光寶科,"139,998",5.35,"9,183,884",5.92,2.5,TW0002301009
2022/11,2303,聯電,"191,705",5.12,"8,780,101",1.54,17.1356,TW0002303005
2022/11,2357,華碩,"34,199",5.3,"9,096,961",4.6,12.7121,TW0002357001
2022/11,2382,廣達,"125,008",5.22,"8,950,607",3.24,4.6784,TW0002382009
2022/11,2454,聯發科,"12,391",5.3,"9,082,514",0.77,24.2372,TW0002454006
2022/11,2609,陽明,"127,818",4.93,"8,448,739",3.66,9.8006,TW0002609005
2022/11,3034,聯詠,"35,679",6.21,"10,650,118",5.86,23.859,TW0003034005
2022/11,4938,和碩,"129,278",4.67,"8,015,261",4.85,5.085,TW0004938006
2022/11,M1100,水泥工業,,4.63,"7,945,408",,11.0976,
2022/11,M2000,鋼鐵工業,,4.17,"7,152,917",,8.8593,
2022/11,M2300,電子工業,,37.17,"63,759,446",,17.8248,
2022/11,M2600,航運業,,4.93,"8,448,739",,13.7756,
2022/11,MTSE,國內上市,,50.9,"87,306,509",,14.9024,
2022/11,TT99,基金總規模,,,"171,523,719",,,
2022/10,1102,亞泥,"195,067",4.66,"7,275,982",5.5,-5.3299,TW0001102002
2022/10,2301,光寶科,"141,951",5.82,"9,084,867",6.04,0.3136,TW0002301009
2022/10,2303,聯電,"194,378",4.87,"7,600,161",1.56,9.3706,TW0002303005
2022/10,2357,華碩,"34,675",5.24,"8,183,347",4.67,0.8548,TW0002357001
2022/10,2382,廣達,"126,752",5.55,"8,669,827",3.28,-11.1688,TW0002382009
2022/10,2409,友達,"412,100",4.46,"6,964,488",5.35,5.9504,TW0002409000
2022/10,2454,聯發科,"12,563",4.75,"7,412,349",0.79,7.0781,TW0002454006
2022/10,2609,陽明,"129,601",5,"7,801,983",3.71,-2.1138,TW0002609005
2022/10,3034,聯詠,"36,177",5.58,"8,718,660",5.95,10.0458,TW0003034005
2022/10,4938,和碩,"131,081",4.95,"7,733,782",4.91,0.8548,TW0004938006
2022/10,M1100,水泥工業,,4.66,"7,275,523",,-7.9295,
2022/10,M2600,航運業,,5,"7,806,355",,-6.0494,
2022/10,TT99,基金總規模,,,"156,127,096",,,
2022/09,1101,台泥,"178,916",4.21,"6,047,352",2.66,-13.995,TW0001101004
2022/09,1102,亞泥,"171,350",4.7,"6,751,200",4.83,-8.9019,TW0001102002
2022/09,2002,中鋼,"218,961",4.07,"5,846,252",1.39,-7.7721,TW0002002003
2022/09,2006,東和鋼鐵,"39,505",1.36,"1,953,539",5.41,-8.5952,TW0002006004
2022/09,2014,中鴻,"77,424",1.14,"1,637,525",5.39,-18.4972,TW0002014008
2022/09,2301,光寶科,"124,730",5.54,"7,957,798",5.31,-3.0398,TW0002301009
2022/09,2303,聯電,"170,764",4.25,"6,104,809",1.37,-13.0171,TW0002303005
2022/09,2324,仁寶,"238,301",3.6,"5,171,132",5.41,-4.6156,TW0002324001
2022/09,2347,聯強,"88,688",3.26,"4,682,747",5.32,-5.3761,TW0002347002
2022/09,2356,英業達,"193,823",3.09,"4,438,555",5.4,-1.0799,TW0002356003
2022/09,2357,華碩,"30,509",4.97,"7,139,035",4.11,-8.2352,TW0002357001
2022/09,2376,技嘉,"34,325",2.11,"3,030,858",5.4,2.794,TW0002376001
2022/09,2377,微星,"45,698",3.42,"4,912,576",5.41,-6.5217,TW0002377009
2022/09,2382,廣達,"111,183",5.96,"8,561,097",2.88,-2.9003,TW0002382009
2022/09,2385,群光,"40,269",2.31,"3,318,143",5.36,0.9804,TW0002385002
2022/09,2409,友達,"453,402",4.64,"6,665,015",4.71,-12.2388,TW0002409000
2022/09,2441,超豐,"30,624",1.05,"1,508,247",5.38,-16.9478,TW0002441003
2022/09,2449,京元電子,"66,225",1.42,"2,039,724",5.42,-17.5369,TW0002449006
2022/09,2454,聯發科,"11,053",4.24,"6,090,445",0.69,-17.3913,TW0002454006
2022/09,2603,長榮,"37,386",3.8,"5,458,417",1.77,-27.9916,TW0002603008
2022/09,2609,陽明,"113,980",4.88,"7,009,757",3.26,-22.0532,TW0002609005
2022/09,3034,聯詠,"31,811",4.85,"6,966,664",5.23,-16.8879,TW0003034005
2022/09,3036,文曄,"47,881",1.96,"2,815,394",5.42,-9.1191,TW0003036000
2022/09,3044,健鼎,"28,452",1.85,"2,657,387",5.41,-7.0646,TW0003044004
2022/09,3231,緯創,"156,898",2.9,"4,165,634",5.4,-4.1515,TW0003231007
2022/09,3702,大聯大,"90,608",2.93,"4,208,727",5.4,-9.6302,TW0003702007
2022/09,4938,和碩,"115,160",4.69,"6,736,836",4.32,-8.0189,TW0004938006
2022/09,5522,遠雄,"39,221",1.57,"2,255,188",5.02,-9.8747,TW0005522007
2022/09,6176,瑞儀,"24,441",1.71,"2,456,288",5.26,0,TW0006176001
2022/09,M1100,水泥工業,,8.91,"12,798,552",,-11.6918,
2022/09,M2000,鋼鐵工業,,6.57,"9,437,316",,-9.1273,
2022/09,M2500,建材營造,,1.57,"2,255,188",,-6.358,
2022/09,M2600,航運業,,8.68,"12,468,174",,-19.3504,
2022/09,TT99,基金總規模,,,"143,642,561",,,
2022/08,1102,亞泥,"129,768",3.87,"5,612,487",3.66,4.3424,TW0001102002
2022/08,2301,光寶科,"94,434",4.29,"6,213,731",4.02,3.0149,TW0002301009
2022/08,2324,仁寶,"286,250",4.49,"6,512,190",6.5,-0.2193,TW0002324001
2022/08,2357,華碩,"23,068",4.06,"5,882,215",3.11,-9.4138,TW0002357001
2022/08,2377,微星,"48,705",3.86,"5,601,103",5.76,6.2415,TW0002377009
2022/08,2382,廣達,"84,323",4.61,"6,686,777",2.18,1.6262,TW0002382009
2022/08,2409,友達,"342,690",3.96,"5,740,059",3.56,25.4681,TW0002409000
2022/08,2603,長榮,"70,666",4.3,"6,239,816",1.34,-7.5392,TW0002603008
2022/08,2609,陽明,"86,217",4.69,"6,802,533",2.47,-11.9421,TW0002609005
2022/08,3034,聯詠,"24,066",4.37,"6,341,458",3.95,-0.5662,TW0003034005
2022/08,M1100,水泥工業,,3.87,"5,611,572",,2.1966,
2022/08,M2600,航運業,,8.99,"13,035,667",,-8.1251,
2022/08,TT99,基金總規模,,,"145,001,857",,,
2022/07,2301,光寶科,"85,702",4.1,"5,596,348",3.65,12.7808,TW0002301009
2022/07,2324,仁寶,"259,785",4.34,"5,923,092",5.89,0.2198,TW0002324001
2022/07,2357,華碩,"21,131",4.36,"5,948,392",2.84,4.1868,TW0002357001
2022/07,2377,微星,"44,595",3.86,"5,262,165",5.28,3.9648,TW0002377009
2022/07,2382,廣達,"76,526",4.74,"6,474,104",1.98,6.015,TW0002382009
2022/07,2454,聯發科,"7,584",3.8,"5,179,772",0.47,4.9156,TW0002454006
2022/07,2603,長榮,"64,409",4.51,"6,151,062",1.22,12.8841,TW0002603008
2022/07,2609,陽明,"78,246",5.14,"7,010,817",2.24,8.87,TW0002609005
2022/07,3034,聯詠,"21,919",4.26,"5,808,653",3.6,7.0195,TW0003034005
2022/07,4938,和碩,"79,573",3.63,"4,949,434",2.98,9.123,TW0004938006
2022/07,M2600,航運業,,9.65,"13,169,495",,6.6699,
2022/07,TT99,基金總規模,,,"136,471,453",,,
2022/06,1101,台泥,"101,422",3.28,"4,006,180",1.66,-7.2768,TW0001101004
2022/06,1102,亞泥,"107,081",3.84,"4,690,161",3.02,-1.3514,TW0001102002
2022/06,2002,中鋼,"136,522",3.18,"3,884,040",0.87,-17.8932,TW0002002003
2022/06,2006,東和鋼鐵,"38,831",1.65,"2,015,304",5.32,-18.3962,TW0002006004
2022/06,2014,中鴻,"76,877",1.69,"2,064,160",5.36,-17.8899,TW0002014008
2022/06,2301,光寶科,"77,840",3.69,"4,506,952",3.31,-8.386,TW0002301009
2022/06,2303,聯電,"105,761",3.39,"4,140,533",0.85,-18.6513,TW0002303005
2022/06,2324,仁寶,"235,689",4.39,"5,361,929",5.35,-1.0869,TW0002324001
2022/06,2347,聯強,"55,330",2.41,"2,943,565",3.32,-18.1719,TW0002347002
2022/06,2356,英業達,"154,921",3.19,"3,896,254",4.32,-2.5196,TW0002356003
2022/06,2357,華碩,"19,354",4.92,"6,009,269",2.61,-9.0776,TW0002357001
2022/06,2376,技嘉,"34,700",2.52,"3,077,918",5.46,-21.5045,TW0002376001
2022/06,2377,微星,"40,785",3.79,"4,629,092",4.83,-15.926,TW0002377009
2022/06,2382,廣達,"69,335",4.53,"5,532,925",1.8,0.2514,TW0002382009
2022/06,2385,群光,"39,889",2.42,"2,955,779",5.31,-7.3798,TW0002385002
2022/06,2409,友達,"287,740",3.84,"4,690,161",2.99,-9.4444,TW0002409000
2022/06,2441,超豐,"30,339",1.55,"1,893,164",5.33,-13.0918,TW0002441003
2022/06,2449,京元電子,"65,345",2.14,"2,613,788",5.34,-12.7589,TW0002449006
2022/06,2454,聯發科,"6,829",3.64,"4,445,882",0.43,-20.4449,TW0002454006
2022/06,2458,義隆,"16,460",1.88,"2,296,225",5.42,-6.376,TW0002458007
2022/06,2603,長榮,"59,337",4.11,"5,019,938",1.12,-27.6084,TW0002603008
2022/06,2609,陽明,"71,829",4.84,"5,911,558",2.06,-18.5404,TW0002609005
2022/06,3034,聯詠,"20,100",4.97,"6,070,339",3.3,-25.6156,TW0003034005
2022/06,3036,文曄,"46,963",2.58,"3,151,202",5.31,-4.3182,TW0003036000
2022/06,3044,健鼎,"28,591",2.61,"3,187,844",5.44,-4.2918,TW0003044004
2022/06,3231,緯創,"158,278",3.46,"4,226,031",5.45,-5.9861,TW0003231007
2022/06,3702,大聯大,"81,353",3.67,"4,482,524",4.85,4.356,TW0003702007
2022/06,4938,和碩,"73,069",3.41,"4,164,961",2.74,-10.9177,TW0004938006
2022/06,5522,遠雄,"38,437",1.97,"2,406,151",4.92,2.3865,TW0005522007
2022/06,6176,瑞儀,"24,906",1.77,"2,161,871",5.36,-9.2736,TW0006176001
2022/06,M1100,水泥工業,,7.12,"8,696,341",,-4.7022,
2022/06,M2000,鋼鐵工業,,6.52,"7,963,503",,-16.9539,
2022/06,M2500,建材營造,,1.97,"2,406,151",,-6.1812,
2022/06,M2600,航運業,,8.95,"10,931,496",,-27.958,
2022/06,TT99,基金總規模,,,"122,139,621",,,
2022/05,1102,亞泥,"140,287",4.94,"6,228,731",3.96,-7.6925,TW0001102002
2022/05,2002,中鋼,"170,687",4.69,"5,914,287",1.08,-4.0167,TW0002002003
2022/05,2301,光寶科,"83,134",4.17,"5,254,053",3.54,-2.7692,TW0002301009
2022/05,2324,仁寶,"210,218",3.83,"4,835,013",4.77,3.3707,TW0002324001
2022/05,2347,聯強,"86,375",4.82,"6,072,150",5.18,-9.2903,TW0002347002
2022/05,2357,華碩,"15,883",4.3,"5,423,903",2.14,-4.3417,TW0002357001
2022/05,2409,友達,"262,530",3.75,"4,725,534",2.73,4.9563,TW0002409000
2022/05,2603,長榮,"73,336",8.17,"10,303,757",1.39,-3.1034,TW0002603008
2022/05,3034,聯詠,"12,899",4.15,"5,237,119",2.12,1.882,TW0003034005
2022/05,4938,和碩,"68,360",3.77,"4,757,844",2.56,-0.9957,TW0004938006
2022/05,M1100,水泥工業,,4.94,"6,229,282",,-6.5865,
2022/05,M2000,鋼鐵工業,,4.69,"5,914,035",,-4.807,
2022/05,M2600,航運業,,8.17,"10,302,274",,-0.7069,
2022/05,TT99,基金總規模,,,"126,098,824",,,
2022/04,1101,台泥,"101,784",3.81,"4,671,906",1.66,-8.0161,TW0001101004
2022/04,1102,亞泥,"133,875",5.25,"6,439,364",3.78,-1.0289,TW0001102002
2022/04,2002,中鋼,"162,885",4.79,"5,880,137",1.04,-7.3172,TW0002002003
2022/04,2301,光寶科,"79,326",4.2,"5,156,215",3.37,-4.5521,TW0002301009
2022/04,2347,聯強,"82,427",5.21,"6,388,076",4.94,2.9215,TW0002347002
2022/04,2357,華碩,"15,157",4.41,"5,410,939",2.04,-4.4179,TW0002357001
2022/04,2382,廣達,"56,045",3.83,"4,696,560",1.45,-5.0963,TW0002382009
2022/04,2603,長榮,"69,984",8.27,"10,147,726",1.32,7.4074,TW0002603008
2022/04,3034,聯詠,"12,310",4,"4,905,454",2.02,-6.5651,TW0003034005
2022/04,4938,和碩,"65,235",3.74,"4,586,047",2.44,-2.9005,TW0004938006
2022/04,M1100,水泥工業,,9.06,"11,113,773",,-5.4571,
2022/04,M2000,鋼鐵工業,,4.79,"5,875,825",,-8.1988,
2022/04,M2600,航運業,,8.27,"10,144,691",,2.7379,
2022/04,TT99,基金總規模,,,"122,668,577",,,
2022/03,1101,台泥,"93,379",3.92,"4,659,601",1.52,5.3854,TW0001101004
2022/03,1102,亞泥,"123,025",5.03,"5,979,029",3.47,7.7604,TW0001102002
2022/03,2002,中鋼,"149,538",4.9,"5,824,501",0.95,8.1946,TW0002002003
2022/03,2014,中鴻,"65,165",2.53,"3,007,344",4.54,13.9507,TW0002014008
2022/03,2301,光寶科,"72,961",4.18,"4,968,656",3.1,3.3614,TW0002301009
2022/03,2324,仁寶,"184,067",4.15,"4,932,996",4.18,5.5119,TW0002324001
2022/03,2347,聯強,"75,614",4.79,"5,693,747",4.53,4.7287,TW0002347002
2022/03,2356,英業達,"149,667",3.11,"3,696,775",4.17,-3.7037,TW0002356003
2022/03,2357,華碩,"13,908",4.37,"5,194,504",1.87,0.5383,TW0002357001
2022/03,2376,技嘉,"28,802",3.15,"3,744,322",4.53,-7.1429,TW0002376001
2022/03,2377,微星,"26,517",2.9,"3,447,154",3.14,-16.3989,TW0002377009
2022/03,2382,廣達,"51,424",3.82,"4,540,734",1.33,-4.9516,TW0002382009
2022/03,2385,群光,"33,754",2.55,"3,031,118",4.53,0.2229,TW0002385002
2022/03,2409,友達,"229,950",3.84,"4,564,507",2.39,-3.4062,TW0002409000
2022/03,2441,超豐,"25,792",1.61,"1,913,765",4.53,2.2037,TW0002441003
2022/03,2449,京元電子,"55,481",2,"2,377,347",4.54,-1.494,TW0002449006
2022/03,2458,義隆,"13,822",2,"2,377,347",4.55,4.8783,TW0002458007
2022/03,2542,興富發,"59,434",2.27,"2,698,289",3.97,-7.2524,TW0002542008
2022/03,2603,長榮,"64,276",7.3,"8,677,318",1.21,-5.9233,TW0002603008
2022/03,2606,裕民,"38,416",1.91,"2,270,367",4.55,-2.314,TW0002606001
2022/03,2886,兆豐金,"92,545",3.34,"3,970,170",0.68,14.0957,TW0002886009
2022/03,3034,聯詠,"11,315",4.06,"4,826,015",1.86,-6.5719,TW0003034005
2022/03,3044,健鼎,"23,862",2.69,"3,197,532",4.54,5.098,TW0003044004
2022/03,3231,緯創,"131,853",3.3,"3,922,623",4.54,1.1906,TW0003231007
2022/03,3481,群創,"261,084",3.69,"4,386,206",2.47,0.2986,TW0003481008
2022/03,3702,大聯大,"76,202",3.59,"4,267,339",4.54,0.5386,TW0003702007
2022/03,4938,和碩,"59,926",3.65,"4,338,659",2.25,4.7753,TW0004938006
