00713 元大台灣高息低波--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/12,5388,中磊,"8,069",0.84,"984,446",2.69,11.9264,TW0005388003
2024/12,5434,崇越,"5,651",1.35,"1,582,145",2.96,-5.2453,TW0005434005
2024/12,5876,上海商銀,"47,352",1.6,"1,875,134",0.97,0.8916,TW0005876007
2024/12,6005,群益證,"51,347",1.08,"1,265,716",2.37,7.8776,TW0006005002
2024/12,6176,瑞儀,"10,258",1.72,"2,015,770",2.21,3.1495,TW0006176001
2024/12,6196,帆宣,"2,622",0.33,"386,746",1.3,0.3401,TW0006196009
2024/12,6239,力成,"6,820",0.71,"832,091",0.9,-0.4082,TW0006239007
2024/12,6278,台表科,"8,171",0.76,"890,689",2.79,5.314,TW0006278005
2024/12,6670,復盛應用,"2,939",0.79,"925,848",2.14,0.9615,TW0006670003
2024/12,6691,洋基工程,"5,300",1.94,"2,273,601",5.01,36.6238,TW0006691009
2024/12,8112,至上,"12,451",0.63,"738,334",2.37,-7.7761,TW0008112004
2024/12,9904,寶成,"28,584",0.9,"1,054,763",0.97,-9.5587,TW0009904003
2024/12,9917,中保科,"18,220",1.92,"2,250,161",4.04,-3.8911,TW0009917005
2024/12,9933,中鼎,"20,039",0.66,"773,493",2.47,-5.5079,TW0009933002
2024/12,9939,宏全,"14,779",1.86,"2,179,844",5,0.3401,TW0009939009
2024/12,M1100,水泥工業,,0.67,"785,213",,-4.626,
2024/12,M1200,食品工業,,11.01,"12,903,269",,-6.4639,
2024/12,M1400,紡織纖維,,1,"1,171,959",,-4.1986,
2024/12,M1700,化學生技醫療,,0.97,"1,136,800",,-3.3812,
2024/12,M2000,鋼鐵工業,,3.74,"4,383,127",,-7.0871,
2024/12,M2200,汽車工業,,1.42,"1,664,182",,-1.6795,
2024/12,M2300,電子工業,,40.15,"47,054,155",,5.8726,
2024/12,M2500,建材營造,,0.5,"585,980",,-4.7719,
2024/12,M2600,航運業,,2.03,"2,379,077",,1.768,
2024/12,M2800,金融業(合計),,21,"24,611,140",,1.3001,
2024/12,M2900,貿易百貨,,6.96,"8,156,835",,-4.2879,
2024/12,M3700,運動休閒,,1.69,"1,980,611",,-2.1691,
2024/12,M9900,其他,,4.44,"5,203,498",,-3.8152,
2024/12,MTSE,國內上市,,95.58,"112,015,844",,3.4705,
2024/12,TT99,基金總規模,,,"117,195,903",,,
2024/11,1102,亞泥,"100,251",3.73,"4,215,555",2.83,-9.8606,TW0001102002
2024/11,1216,統一,"130,276",9.73,"11,008,322",2.29,-5.797,TW0001216000
2024/11,2474,可成,"23,796",4.13,"4,675,914",3.5,-16.7373,TW0002474004
2024/11,2618,長榮航,"71,440",2.62,"2,968,332",1.32,11.245,TW0002618006
2024/11,2880,華南金,"208,020",4.79,"5,418,933",1.51,2.3578,TW0002880002
2024/11,2891,中信金,"69,864",2.31,"2,612,914",0.36,4.1783,TW0002891009
2024/11,2912,統一超,"16,632",3.98,"4,498,956",1.6,-8.3052,TW0002912003
2024/11,3045,台灣大,"70,558",7.05,"7,973,054",1.9,-0.4404,TW0003045001
2024/11,4904,遠傳,"79,130",6.29,"7,113,787",2.19,1.0112,TW0004904008
2024/11,5434,崇越,"8,908",2.33,"2,632,219",4.67,-6.0412,TW0005434005
2024/11,M1100,水泥工業,,3.73,"4,215,555",,-1.1557,
2024/11,M1200,食品工業,,9.73,"11,008,322",,-3.6738,
2024/11,M2300,電子工業,,19.79,"22,394,974",,-2.7378,
2024/11,M2600,航運業,,2.62,"2,968,332",,4.7764,
2024/11,M2800,金融業(合計),,7.1,"8,031,846",,-0.3813,
2024/11,M2900,貿易百貨,,3.98,"4,498,956",,-5.0848,
2024/11,MTSE,國內上市,,46.94,"53,117,985",,-2.4448,
2024/11,TT99,基金總規模,,,"113,158,731",,,
2024/10,1102,亞泥,"95,781",4.13,"4,468,184",2.7,-2.3037,TW0001102002
2024/10,1216,統一,"123,178",10.22,"11,049,067",2.17,2.867,TW0001216000
2024/10,2006,東和鋼鐵,"31,168",2.12,"2,297,082",4.27,-6.9444,TW0002006004
2024/10,2474,可成,"25,874",5.65,"6,106,264",3.8,-0.2114,TW0002474004
2024/10,2618,長榮航,"65,929",2.28,"2,462,448",1.22,-0.4002,TW0002618006
2024/10,2880,華南金,"187,674",4.42,"4,776,315",1.36,-0.9727,TW0002880002
2024/10,2912,統一超,"15,704",4.28,"4,632,680",1.51,-0.0002,TW0002912003
2024/10,3045,台灣大,"64,952",6.82,"7,372,052",1.74,-1.3045,TW0003045001
2024/10,4904,遠傳,"70,841",5.83,"6,304,849",1.96,-1.8743,TW0004904008
2024/10,5434,崇越,"7,743",2.25,"2,435,072",4.06,11.525,TW0005434005
2024/10,M1100,水泥工業,,4.13,"4,468,184",,-3.9827,
2024/10,M1200,食品工業,,10.22,"11,049,067",,-0.3716,
2024/10,M2000,鋼鐵工業,,2.12,"2,297,082",,-5.2297,
2024/10,M2300,電子工業,,20.54,"22,218,237",,5.4933,
2024/10,M2600,航運業,,2.28,"2,462,448",,-2.5662,
2024/10,M2800,金融業(合計),,4.42,"4,776,315",,-0.1234,
2024/10,M2900,貿易百貨,,4.28,"4,632,680",,-1.4011,
2024/10,MTSE,國內上市,,47.99,"51,904,012",,2.6812,
2024/10,TT99,基金總規模,,,"108,159,070",,,
2024/09,1102,亞泥,"88,330",4.1,"4,217,757",2.49,5.8758,TW0001102002
2024/09,1215,卜蜂,"17,058",1.62,"1,666,529",5.79,-1.3128,TW0001215002
2024/09,1216,統一,"117,383",9.95,"10,235,777",2.07,5.5689,TW0001216000
2024/09,1477,聚陽,"3,685",1.25,"1,285,902",1.49,-5.4659,TW0001477008
2024/09,2006,東和鋼鐵,"31,303",2.41,"2,479,218",4.29,1.2788,TW0002006004
2024/09,2015,豐興,"18,396",1.52,"1,563,656",3.16,2.5331,TW0002015005
2024/09,2206,三陽工業,"13,387",0.95,"977,285",1.68,-4.1993,TW0002206000
2024/09,2303,聯電,"21,033",1.1,"1,131,593",0.17,-3.0634,TW0002303005
2024/09,2385,群光,"5,332",0.85,"874,413",0.7,1.2346,TW0002385002
2024/09,2393,億光,"17,055",1.26,"1,296,189",3.85,-3.7975,TW0002393006
2024/09,2404,漢唐,"2,419",0.75,"771,541",1.27,-7.4019,TW0002404001
2024/09,2451,創見,"8,589",0.86,"884,700",2,-0.483,TW0002451002
2024/09,2454,聯發科,"1,392",1.59,"1,635,667",0.09,-5.2418,TW0002454006
2024/09,2474,可成,"25,838",5.94,"6,110,605",3.8,0.2119,TW0002474004
2024/09,2504,國產,"25,374",1.29,"1,327,051",2.15,-4.5621,TW0002504008
2024/09,2618,長榮航,"56,785",2.07,"2,129,453",1.05,6.0819,TW0002618006
2024/09,2809,京城銀,"24,800",1.35,"1,388,774",2.23,4.283,TW0002809001
2024/09,2845,遠東銀,"135,436",1.83,"1,882,560",3.17,-1.7667,TW0002845005
2024/09,2850,新產,"10,627",0.97,"997,860",3.36,-1.3654,TW0002850005
2024/09,2855,統一證,"37,720",0.99,"1,018,434",2.59,2.0797,TW0002855004
2024/09,2880,華南金,"190,934",4.77,"4,907,001",1.39,0.7843,TW0002880002
2024/09,2885,元大金,"31,154",0.96,"987,572",0.24,-0.627,TW0002885001
2024/09,2891,中信金,"47,548",1.59,"1,635,667",0.24,5.3599,TW0002891009
2024/09,2903,遠百,"64,035",1.69,"1,738,539",4.52,-3.8938,TW0002903002
2024/09,2912,統一超,"14,646",4.2,"4,320,630",1.41,4.796,TW0002912003
2024/09,3034,聯詠,"2,860",1.44,"1,481,359",0.47,-4.0741,TW0003034005
2024/09,3042,晶技,"8,966",0.95,"977,285",2.61,-5.2174,TW0003042008
2024/09,3044,健鼎,"4,188",0.8,"822,977",0.8,-4.8429,TW0003044004
2024/09,3045,台灣大,"59,845",6.69,"6,882,146",1.61,2.6784,TW0003045001
2024/09,3596,智易,"5,578",0.77,"792,115",2.53,-3.0718,TW0003596003
